fecha,clae3,total_cif
2013-07-01,523,3905913
2013-07-01,524,35015544
2013-07-01,530,58656
2013-07-01,551,134581
2013-07-01,561,4966637
2013-07-01,581,5300130
2013-07-01,591,5296851
2013-07-01,601,-99
2013-07-01,602,7754079
2013-07-01,611,10735330
2013-07-01,612,15326013
2013-07-01,613,-99
2013-07-01,614,729715
2013-07-01,619,2416483
2013-07-01,620,18899372
2013-07-01,631,800807
2013-07-01,641,11650593
2013-07-01,649,-99
2013-07-01,661,-99
2013-07-01,681,2130169
2013-07-01,682,-99
2013-07-01,691,-99
2013-07-01,692,-99
2013-07-01,702,1942722
2013-07-01,711,5265159
2013-07-01,712,101083
2013-07-01,721,3724136
2013-07-01,731,-99
2013-07-01,732,-99
2013-07-01,749,119618
2013-07-01,750,-99
2013-07-01,773,3103618
2013-07-01,780,-99
2013-07-01,791,-99
2013-07-01,801,147982
2013-07-01,821,135893
2013-07-01,823,-99
2013-07-01,829,497746752
2013-07-01,853,60120
2013-07-01,854,187437
2013-07-01,861,-99
2013-07-01,862,-99
2013-07-01,863,2258224
2013-07-01,869,2882092
2013-07-01,900,50971
2013-07-01,910,-99
2013-07-01,920,-99
2013-07-01,931,-99
2013-07-01,939,77389
2013-07-01,941,-99
2013-07-01,942,-99
2013-07-01,949,856234
2013-07-01,951,1513041
2013-07-01,952,304183
2013-07-01,960,1679481
2013-07-01,999,149881
2013-08-01,11,2053181
2013-08-01,12,3197693
2013-08-01,13,996027
2013-08-01,14,5213228
2013-08-01,16,4067167
2013-08-01,22,-99
2013-08-01,24,-99
2013-08-01,31,847540
2013-08-01,51,-99
2013-08-01,61,167850112
2013-08-01,62,-99
2013-08-01,71,-99
2013-08-01,72,21063324
2013-08-01,81,1345541
2013-08-01,89,10100677
2013-08-01,91,76354016
2013-08-01,99,2731009
2013-08-01,101,9854298
2013-08-01,102,5730874
2013-08-01,103,13900410
2013-08-01,104,71747720
2013-08-01,105,11959990
2013-08-01,106,5012361
2013-08-01,107,65390440
2013-08-01,108,5902156
2013-08-01,109,346823
2013-08-01,110,43493380
2013-08-01,120,20193508
2013-08-01,131,30427402
2013-08-01,139,42024244
2013-08-01,141,8605848
2013-08-01,142,-99
2013-08-01,143,964604
2013-08-01,151,10965187
2013-08-01,152,26173756
2013-08-01,161,1017752
2013-08-01,162,8311916
2013-08-01,170,119248560
2013-08-01,181,16025835
2013-08-01,192,128645176
2013-08-01,201,82471448
2013-08-01,202,246771216
2013-08-01,203,103671
2013-08-01,210,123859080
2013-08-01,221,58605648
2013-08-01,222,83169584
2013-08-01,231,9069851
2013-08-01,239,30187754
2013-08-01,241,183966784
2013-08-01,242,26524488
2013-08-01,243,8536380
2013-08-01,251,3890613
2013-08-01,252,410896
2013-08-01,259,44988804
2013-08-01,261,548651
2013-08-01,262,66978592
2013-08-01,263,207759920
2013-08-01,264,208571152
2013-08-01,265,2748551
2013-08-01,266,4166739
2013-08-01,267,869396
2013-08-01,268,-99
2013-08-01,271,12921413
2013-08-01,272,4677196
2013-08-01,273,27657674
2013-08-01,274,1263236
2013-08-01,275,40285292
2013-08-01,279,5503012
2013-08-01,281,64121680
2013-08-01,282,42394736
2013-08-01,291,1600962560
2013-08-01,292,1978526
2013-08-01,293,200085680
2013-08-01,301,1279254
2013-08-01,302,277092
2013-08-01,303,5955318
2013-08-01,309,22480766
2013-08-01,310,4503254
2013-08-01,321,-99
2013-08-01,322,17128
2013-08-01,323,1063132
2013-08-01,324,327295
2013-08-01,329,8784552
2013-08-01,331,15004370
2013-08-01,351,28293144
2013-08-01,352,768429888
2013-08-01,360,-99
2013-08-01,381,89934
2013-08-01,382,375769
2013-08-01,410,11862222
2013-08-01,421,6705600
2013-08-01,422,1640351
2013-08-01,429,8440905
2013-08-01,431,1459420
2013-08-01,432,4006838
2013-08-01,433,59140
2013-08-01,439,1531967
2013-08-01,451,75490168
2013-08-01,452,282550
2013-08-01,453,44340064
2013-08-01,454,73996240
2013-08-01,461,116486352
2013-08-01,462,27074220
2013-08-01,463,27119912
2013-08-01,464,361633216
2013-08-01,465,222097104
2013-08-01,466,157472832
2013-08-01,469,111259184
2013-08-01,471,34669544
2013-08-01,472,256092
2013-08-01,473,-99
2013-08-01,474,7906680
2013-08-01,475,27388176
2013-08-01,476,4557466
2013-08-01,477,26981560
2013-08-01,479,408965
2013-08-01,491,1196533
2013-08-01,492,2236719
2013-08-01,493,1986101
2013-08-01,501,161082
2013-08-01,502,-99
2013-08-01,511,38510148
2013-08-01,512,-99
2013-08-01,521,376148
2013-08-01,522,887978
2013-08-01,523,4307412
2013-08-01,524,7905125
2013-08-01,551,171266
2013-08-01,561,2050289
2013-08-01,581,7276266
2013-08-01,591,2827552
2013-08-01,601,-99
2013-08-01,602,8264762
2013-08-01,611,8990679
2013-08-01,612,9537722
2013-08-01,613,-99
2013-08-01,614,1082526
2013-08-01,619,1762952
2013-08-01,620,8764698
2013-08-01,631,-99
2013-08-01,639,-99
2013-08-01,641,8976502
2013-08-01,649,5599044
2013-08-01,651,149824
2013-08-01,681,2286067
2013-08-01,691,-99
2013-08-01,692,-99
2013-08-01,702,3557360
2013-08-01,711,5252816
2013-08-01,712,56804
2013-08-01,721,7166285
2013-08-01,731,514162
2013-08-01,732,-99
2013-08-01,749,116865
2013-08-01,773,1603607
2013-08-01,774,-99
2013-08-01,791,210217
2013-08-01,801,357508
2013-08-01,813,-99
2013-08-01,821,219420
2013-08-01,823,-99
2013-08-01,829,421729920
2013-08-01,851,-99
2013-08-01,853,-99
2013-08-01,861,-99
2013-08-01,862,-99
2013-08-01,863,2579539
2013-08-01,869,3098787
2013-08-01,900,92901
2013-08-01,910,-99
2013-08-01,920,591327
2013-08-01,931,60564
2013-08-01,939,-99
2013-08-01,941,-99
2013-08-01,949,1945554
2013-08-01,951,2064870
2013-08-01,952,75251
2013-08-01,960,1482506
2013-08-01,999,229785
2013-09-01,11,1096458
2013-09-01,12,3210118
2013-09-01,13,4774079
2013-09-01,14,2277262
2013-09-01,16,7677889
2013-09-01,22,42338
2013-09-01,31,1331056
2013-09-01,32,-99
2013-09-01,51,-99
2013-09-01,61,111579376
2013-09-01,62,-99
2013-09-01,71,-99
2013-09-01,72,15467397
2013-09-01,81,1613184
2013-09-01,89,4242963
2013-09-01,91,84757448
2013-09-01,99,989378
2013-09-01,101,9521394
2013-09-01,102,4946459
2013-09-01,103,16473948
2013-09-01,104,69539800
2013-09-01,105,8939762
2013-09-01,106,3403572
2013-09-01,107,65160332
2013-09-01,108,4992568
2013-09-01,109,546185
2013-09-01,110,37597320
2013-09-01,120,17907664
2013-09-01,131,30943116
2013-09-01,139,49645876
2013-09-01,141,7637846
2013-09-01,142,-99
2013-09-01,143,1665937
2013-09-01,149,-99
2013-09-01,151,10497942
2013-09-01,152,27505600
2013-09-01,161,1226531
2013-09-01,162,8334400
2013-09-01,170,145352160
2013-09-01,181,25120800
2013-09-01,182,-99
2013-09-01,191,-99
2013-09-01,192,98335200
2013-09-01,201,98029912
2013-09-01,202,264522176
2013-09-01,203,66197
2013-09-01,210,128270112
2013-09-01,221,49360988
2013-09-01,222,98119832
2013-09-01,231,10996622
2013-09-01,239,27533820
2013-09-01,241,151671776
2013-09-01,242,24179006
2013-09-01,243,6401534
2013-09-01,251,3689468
2013-09-01,252,1901590
2013-09-01,259,49869316
2013-09-01,261,1702843
2013-09-01,262,62386336
2013-09-01,263,237881440
2013-09-01,264,215520144
2013-09-01,265,2588152
2013-09-01,266,3977187
2013-09-01,267,1058186
2013-09-01,268,-99
2013-09-01,271,14339418
2013-09-01,272,4116898
2013-09-01,273,19829012
2013-09-01,274,1717166
2013-09-01,275,44687128
2013-09-01,279,5224915
2013-09-01,281,64381216
2013-09-01,282,45079840
2013-09-01,291,1329619968
2013-09-01,292,3885535
2013-09-01,293,202319888
2013-09-01,301,1993849
2013-09-01,302,553967
2013-09-01,303,3163160
2013-09-01,309,27808918
2013-09-01,310,5808239
2013-09-01,322,54454
2013-09-01,323,1161665
2013-09-01,324,334175
2013-09-01,329,8639490
2013-09-01,331,19208148
2013-09-01,332,-99
2013-09-01,351,33223998
2013-09-01,352,-99
2013-09-01,360,-99
2013-09-01,370,-99
2013-09-01,381,116134
2013-09-01,382,548688
2013-09-01,410,2092545
2013-09-01,421,2641367
2013-09-01,422,3600234
2013-09-01,429,2447057
2013-09-01,431,1524260
2013-09-01,432,3651354
2013-09-01,433,-99
2013-09-01,439,1527572
2013-09-01,451,76273792
2013-09-01,452,453604
2013-09-01,453,38337528
2013-09-01,454,76873720
2013-09-01,461,107340040
2013-09-01,462,24487848
2013-09-01,463,28691376
2013-09-01,464,325134048
2013-09-01,465,226673856
2013-09-01,466,184963056
2013-09-01,469,113366848
2013-09-01,471,48700740
2013-09-01,472,142258
2013-09-01,473,-99
2013-09-01,474,6088020
2013-09-01,475,21762932
2013-09-01,476,4869725
2013-09-01,477,25034538
2013-09-01,479,398053
2013-09-01,491,2120422
2013-09-01,492,3440861
2013-09-01,493,1146890
2013-09-01,501,169063
2013-09-01,502,-99
2013-09-01,511,241839088
2013-09-01,512,-99
2013-09-01,521,219174
2013-09-01,522,1083973
2013-09-01,523,4717117
2013-09-01,524,4397549
2013-09-01,530,-99
2013-09-01,551,55318
2013-09-01,552,-99
2013-09-01,561,2505252
2013-09-01,562,-99
2013-09-01,581,4924372
2013-09-01,591,833674
2013-09-01,602,5484351
2013-09-01,611,2785868
2013-09-01,612,5530781
2013-09-01,613,-99
2013-09-01,614,421276
2013-09-01,619,1557311
2013-09-01,620,18384628
2013-09-01,631,-99
2013-09-01,641,7007156
2013-09-01,649,6125503
2013-09-01,662,-99
2013-09-01,681,1854254
2013-09-01,682,-99
2013-09-01,702,3257376
2013-09-01,711,4347813
2013-09-01,712,75269
2013-09-01,721,4146548
2013-09-01,731,395773
2013-09-01,732,-99
2013-09-01,742,-99
2013-09-01,749,249378
2013-09-01,750,-99
2013-09-01,771,-99
2013-09-01,773,4525256
2013-09-01,774,-99
2013-09-01,780,-99
2013-09-01,791,-99
2013-09-01,801,162148
2013-09-01,811,-99
2013-09-01,813,-99
2013-09-01,821,378817
2013-09-01,823,-99
2013-09-01,829,45308416
2013-09-01,853,-99
2013-09-01,854,-99
2013-09-01,861,499818
2013-09-01,862,-99
2013-09-01,863,2232966
2013-09-01,869,2103475
2013-09-01,900,598235
2013-09-01,920,297319
2013-09-01,931,-99
2013-09-01,939,-99
2013-09-01,941,-99
2013-09-01,949,1124734
2013-09-01,951,1027132
2013-09-01,952,-99
2013-09-01,960,1424839
2013-09-01,999,120145
2013-10-01,11,1871591
2013-10-01,12,5186938
2013-10-01,13,1920765
2013-10-01,14,1696289
2013-10-01,16,5453212
2013-10-01,21,-99
2013-10-01,22,-99
2013-10-01,24,-99
2013-10-01,31,1583252
2013-10-01,51,-99
2013-10-01,61,151970864
2013-10-01,62,-99
2013-10-01,71,-99
2013-10-01,72,22182804
2013-10-01,81,2229963
2013-10-01,89,4974032
2013-10-01,91,66864416
2013-10-01,99,1303189
2013-10-01,101,9790849
2013-10-01,102,5603783
2013-10-01,103,19610846
2013-10-01,104,53504036
2013-10-01,105,9970308
2013-10-01,106,3124553
2013-10-01,107,69573688
2013-10-01,108,6726639
2013-10-01,109,217484
2013-10-01,110,50680528
2013-10-01,120,11492959
2013-10-01,131,30218844
2013-10-01,139,54822904
2013-10-01,141,8761452
2013-10-01,142,-99
2013-10-01,143,1685326
2013-10-01,151,11553859
2013-10-01,152,30221868
2013-10-01,161,2024536
2013-10-01,162,12523280
2013-10-01,170,157485344
2013-10-01,181,26704300
2013-10-01,182,-99
2013-10-01,192,126024512
2013-10-01,201,90914424
2013-10-01,202,253485984
2013-10-01,203,-99
2013-10-01,210,125965680
2013-10-01,221,63798456
2013-10-01,222,98265952
2013-10-01,231,17451680
2013-10-01,239,28361782
2013-10-01,241,180485680
2013-10-01,242,25843164
2013-10-01,243,9529247
2013-10-01,251,3334300
2013-10-01,252,-99
2013-10-01,259,46065008
2013-10-01,261,1359574
2013-10-01,262,57797840
2013-10-01,263,222980784
2013-10-01,264,237965664
2013-10-01,265,4071567
2013-10-01,266,4383923
2013-10-01,267,1239953
2013-10-01,268,-99
2013-10-01,271,15063960
2013-10-01,272,4304559
2013-10-01,273,23873724
2013-10-01,274,2008864
2013-10-01,275,43568552
2013-10-01,279,7712843
2013-10-01,281,71604704
2013-10-01,282,57431540
2013-10-01,291,1424709888
2013-10-01,292,4431523
2013-10-01,293,213010448
2013-10-01,301,3895068
2013-10-01,302,548803
2013-10-01,303,6529036
2013-10-01,309,31724140
2013-10-01,310,4941548
2013-10-01,321,25819
2013-10-01,322,128883
2013-10-01,323,1421314
2013-10-01,324,433392
2013-10-01,329,11897006
2013-10-01,331,18352056
2013-10-01,332,-99
2013-10-01,351,164811888
2013-10-01,352,-99
2013-10-01,360,-99
2013-10-01,370,-99
2013-10-01,381,-99
2013-10-01,382,72510
2013-10-01,410,6852375
2013-10-01,421,12509212
2013-10-01,422,1149550
2013-10-01,429,33063894
2013-10-01,431,7353739
2013-10-01,432,4665832
2013-10-01,433,-99
2013-10-01,439,1747863
2013-10-01,451,55864296
2013-10-01,452,185363
2013-10-01,453,48534820
2013-10-01,454,91756824
2013-10-01,461,115540552
2013-10-01,462,20281704
2013-10-01,463,32942016
2013-10-01,464,388381600
2013-10-01,465,248988400
2013-10-01,466,164820432
2013-10-01,469,126541648
2013-10-01,471,45893600
2013-10-01,472,297679
2013-10-01,473,238802
2013-10-01,474,8942992
2013-10-01,475,27035212
2013-10-01,476,5566137
2013-10-01,477,29028196
2013-10-01,479,272487
2013-10-01,491,3871490
2013-10-01,492,4106648
2013-10-01,493,1836171
2013-10-01,501,146823
2013-10-01,502,-99
2013-10-01,511,179883280
2013-10-01,512,-99
2013-10-01,521,-99
2013-10-01,522,1227451
2013-10-01,523,8730540
2013-10-01,524,2859840
2013-10-01,530,10909
2013-10-01,551,165904
2013-10-01,561,2343131
2013-10-01,581,7853791
2013-10-01,591,3290688
2013-10-01,602,8505290
2013-10-01,611,3330541
2013-10-01,612,-99
2013-10-01,613,-99
2013-10-01,614,1602471
2013-10-01,619,1694551
2013-10-01,620,14106968
2013-10-01,631,916157
2013-10-01,639,-99
2013-10-01,641,9379056
2013-10-01,649,11407070
2013-10-01,651,-99
2013-10-01,661,-99
2013-10-01,681,1730505
2013-10-01,682,-99
2013-10-01,702,3245851
2013-10-01,711,2269226
2013-10-01,712,54990
2013-10-01,721,3348809
2013-10-01,731,723043
2013-10-01,732,-99
2013-10-01,749,249271
2013-10-01,750,-99
2013-10-01,771,-99
2013-10-01,773,3220436
2013-10-01,774,-99
2013-10-01,801,108819
2013-10-01,813,-99
2013-10-01,821,529124
2013-10-01,822,-99
2013-10-01,823,-99
2013-10-01,829,3826701
2013-10-01,853,251283
2013-10-01,854,-99
2013-10-01,861,117768
2013-10-01,862,-99
2013-10-01,863,2091714
2013-10-01,869,3198855
2013-10-01,900,321711
2013-10-01,910,-99
2013-10-01,920,-99
2013-10-01,931,-99
2013-10-01,941,147813
2013-10-01,949,1442646
2013-10-01,951,2703390
2013-10-01,952,265545
2013-10-01,960,1873920
2013-10-01,999,356730
2013-11-01,11,1497886
2013-11-01,12,2740464
2013-11-01,13,2806694
2013-11-01,14,4823015
2013-11-01,16,15160971
2013-11-01,21,38793
2013-11-01,24,-99
2013-11-01,31,1543118
2013-11-01,51,-99
2013-11-01,61,127370064
2013-11-01,62,-99
2013-11-01,71,-99
2013-11-01,72,17394354
2013-11-01,81,1452276
2013-11-01,89,6140052
2013-11-01,91,42055164
2013-11-01,99,3963953
2013-11-01,101,9882486
2013-11-01,102,5422777
2013-11-01,103,26519788
2013-11-01,104,32805936
2013-11-01,105,8255289
2013-11-01,106,4175065
2013-11-01,107,54454156
2013-11-01,108,4913789
2013-11-01,109,-99
2013-11-01,110,40546564
2013-11-01,120,16712615
2013-11-01,131,31571796
2013-11-01,139,46105856
2013-11-01,141,6752598
2013-11-01,142,-99
2013-11-01,143,1064140
2013-11-01,151,10421817
2013-11-01,152,28267912
2013-11-01,161,1272725
2013-11-01,162,8517508
2013-11-01,170,134404848
2013-11-01,181,19942116
2013-11-01,182,-99
2013-11-01,191,-99
2013-11-01,192,104134408
2013-11-01,201,89912792
2013-11-01,202,235206176
2013-11-01,203,-99
2013-11-01,210,123661416
2013-11-01,221,52901864
2013-11-01,222,88488672
2013-11-01,231,12707577
2013-11-01,239,27994096
2013-11-01,241,146441968
2013-11-01,242,39117404
2013-11-01,243,10071764
2013-11-01,251,5023862
2013-11-01,252,1321543
2013-11-01,259,43512260
2013-11-01,261,1026365
2013-11-01,262,39096552
2013-11-01,263,193516576
2013-11-01,264,158083936
2013-11-01,265,3113416
2013-11-01,266,4631835
2013-11-01,267,961926
2013-11-01,268,-99
2013-11-01,271,18547486
2013-11-01,272,3558502
2013-11-01,273,25583680
2013-11-01,274,1887787
2013-11-01,275,34375032
2013-11-01,279,5378927
2013-11-01,281,52315448
2013-11-01,282,49228904
2013-11-01,291,1352096768
2013-11-01,292,4921573
2013-11-01,293,190952672
2013-11-01,301,1479255
2013-11-01,302,736351
2013-11-01,303,8262649
2013-11-01,309,25668200
2013-11-01,310,4225279
2013-11-01,322,84249
2013-11-01,323,1240041
2013-11-01,324,604925
2013-11-01,329,9170392
2013-11-01,331,16998684
2013-11-01,332,-99
2013-11-01,351,46309020
2013-11-01,352,-99
2013-11-01,360,-99
2013-11-01,370,-99
2013-11-01,381,-99
2013-11-01,382,221234
2013-11-01,410,2896967
2013-11-01,421,5885292
2013-11-01,422,1601369
2013-11-01,429,58412488
2013-11-01,431,2578747
2013-11-01,432,1799534
2013-11-01,433,-99
2013-11-01,439,1137058
2013-11-01,451,40076032
2013-11-01,452,245176
2013-11-01,453,43980476
2013-11-01,454,67255552
2013-11-01,461,20158328
2013-11-01,462,11532799
2013-11-01,463,26525136
2013-11-01,464,327153056
2013-11-01,465,213943904
2013-11-01,466,618076352
2013-11-01,469,109359632
2013-11-01,471,38391808
2013-11-01,472,364197
2013-11-01,473,189632
2013-11-01,474,5813710
2013-11-01,475,28574368
2013-11-01,476,5376255
2013-11-01,477,22375290
2013-11-01,479,268046
2013-11-01,491,4837922
2013-11-01,492,2364309
2013-11-01,493,-99
2013-11-01,501,551172
2013-11-01,502,-99
2013-11-01,511,192006576
2013-11-01,512,-99
2013-11-01,521,132089
2013-11-01,522,1789127
2013-11-01,523,4629689
2013-11-01,524,10001109
2013-11-01,530,-99
2013-11-01,551,-99
2013-11-01,552,-99
2013-11-01,561,2591557
2013-11-01,562,-99
2013-11-01,581,7001297
2013-11-01,591,1086065
2013-11-01,601,-99
2013-11-01,602,6048521
2013-11-01,611,1444649
2013-11-01,612,27907436
2013-11-01,613,-99
2013-11-01,614,1041765
2013-11-01,619,2024666
2013-11-01,620,17496914
2013-11-01,631,203280
2013-11-01,641,10790551
2013-11-01,649,8132933
2013-11-01,651,-99
2013-11-01,661,-99
2013-11-01,662,-99
2013-11-01,681,3721827
2013-11-01,682,-99
2013-11-01,692,35032
2013-11-01,702,2779246
2013-11-01,711,4243001
2013-11-01,712,109534
2013-11-01,721,1051858
2013-11-01,731,310432
2013-11-01,732,-99
2013-11-01,742,-99
2013-11-01,749,258808
2013-11-01,750,-99
2013-11-01,771,266537
2013-11-01,773,7536298
2013-11-01,774,-99
2013-11-01,791,-99
2013-11-01,801,517192
2013-11-01,813,-99
2013-11-01,821,574722
2013-11-01,822,-99
2013-11-01,823,-99
2013-11-01,829,83271760
2013-11-01,853,164750
2013-11-01,854,-99
2013-11-01,861,3172654
2013-11-01,862,-99
2013-11-01,863,1941247
2013-11-01,869,2961513
2013-11-01,900,-99
2013-11-01,920,-99
2013-11-01,931,185496
2013-11-01,939,83805
2013-11-01,941,-99
2013-11-01,949,1977075
2013-11-01,951,854976
2013-11-01,952,-99
2013-11-01,960,2422904
2013-11-01,999,140184
2013-12-01,11,1466783
2013-12-01,12,3566242
2013-12-01,13,1341233
2013-12-01,14,4043338
2013-12-01,16,7349584
2013-12-01,22,-99
2013-12-01,24,-99
2013-12-01,31,1552637
2013-12-01,51,-99
2013-12-01,61,206488528
2013-12-01,62,-99
2013-12-01,72,14742201
2013-12-01,81,2535690
2013-12-01,89,3890087
2013-12-01,91,82475248
2013-12-01,99,773808
2013-12-01,101,10084292
2013-12-01,102,6433876
2013-12-01,103,32127980
2013-12-01,104,32913436
2013-12-01,105,8157569
2013-12-01,106,10557510
2013-12-01,107,55043536
2013-12-01,108,6854322
2013-12-01,109,-99
2013-12-01,110,31144402
2013-12-01,120,16334970
2013-12-01,131,31567428
2013-12-01,139,39393776
2013-12-01,141,7368298
2013-12-01,142,-99
2013-12-01,143,753345
2013-12-01,151,11054614
2013-12-01,152,17619842
2013-12-01,161,1032651
2013-12-01,162,11358065
2013-12-01,170,99829592
2013-12-01,181,12504619
2013-12-01,191,-99
2013-12-01,192,122636128
2013-12-01,201,91202960
2013-12-01,202,196357056
2013-12-01,203,88085
2013-12-01,210,94700616
2013-12-01,221,46247064
2013-12-01,222,82386328
2013-12-01,231,13605935
2013-12-01,239,23970604
2013-12-01,241,137819648
2013-12-01,242,38090336
2013-12-01,243,8938388
2013-12-01,251,4421147
2013-12-01,252,-99
2013-12-01,259,40311384
2013-12-01,261,865282
2013-12-01,262,45166288
2013-12-01,263,133561760
2013-12-01,264,103759152
2013-12-01,265,2835568
2013-12-01,266,3675484
2013-12-01,267,1054636
2013-12-01,268,-99
2013-12-01,271,23159476
2013-12-01,272,3693697
2013-12-01,273,21683880
2013-12-01,274,1618975
2013-12-01,275,34861040
2013-12-01,279,4791152
2013-12-01,281,59893064
2013-12-01,282,43366424
2013-12-01,291,1060318528
2013-12-01,292,7387694
2013-12-01,293,154165456
2013-12-01,301,887097
2013-12-01,302,774933
2013-12-01,303,3502577
2013-12-01,309,18777310
2013-12-01,310,4823035
2013-12-01,321,-99
2013-12-01,322,139316
2013-12-01,323,1017657
2013-12-01,324,601119
2013-12-01,329,8830454
2013-12-01,331,9797456
2013-12-01,332,-99
2013-12-01,351,95099368
2013-12-01,352,-99
2013-12-01,360,2182935
2013-12-01,381,-99
2013-12-01,382,35064
2013-12-01,410,53137056
2013-12-01,421,8329541
2013-12-01,422,2513508
2013-12-01,429,90258144
2013-12-01,431,2479794
2013-12-01,432,5799194
2013-12-01,433,203593
2013-12-01,439,1538941
2013-12-01,451,51960740
2013-12-01,452,274013
2013-12-01,453,36756280
2013-12-01,454,54183160
2013-12-01,461,105957304
2013-12-01,462,12146531
2013-12-01,463,31748022
2013-12-01,464,297240224
2013-12-01,465,178850528
2013-12-01,466,511202432
2013-12-01,469,96151152
2013-12-01,471,40185356
2013-12-01,472,266663
2013-12-01,473,-99
2013-12-01,474,6476256
2013-12-01,475,19662824
2013-12-01,476,4282265
2013-12-01,477,22958092
2013-12-01,478,-99
2013-12-01,479,443935
2013-12-01,491,4259181
2013-12-01,492,2635313
2013-12-01,493,-99
2013-12-01,501,215952
2013-12-01,502,-99
2013-12-01,511,362555712
2013-12-01,512,-99
2013-12-01,521,-99
2013-12-01,522,1061944
2013-12-01,523,4678154
2013-12-01,524,45717924
2013-12-01,551,119234
2013-12-01,561,1945220
2013-12-01,562,-99
2013-12-01,581,4972222
2013-12-01,591,695854
2013-12-01,602,5487639
2013-12-01,611,2387238
2013-12-01,612,19896534
2013-12-01,613,-99
2013-12-01,614,1618332
2013-12-01,619,1321788
2013-12-01,620,15738571
2013-12-01,631,-99
2013-12-01,641,17899396
2013-12-01,649,8061505
2013-12-01,651,-99
2013-12-01,662,-99
2013-12-01,681,3846468
2013-12-01,682,-99
2013-12-01,691,-99
2013-12-01,702,2114348
2013-12-01,711,2912842
2013-12-01,712,103020
2013-12-01,721,1155175
2013-12-01,731,1094794
2013-12-01,732,-99
2013-12-01,749,93373
2013-12-01,750,-99
2013-12-01,771,-99
2013-12-01,773,1546453
2013-12-01,774,-99
2013-12-01,791,-99
2013-12-01,801,648919
2013-12-01,813,-99
2013-12-01,821,-99
2013-12-01,822,-99
2013-12-01,829,2603660
2013-12-01,851,-99
2013-12-01,853,153863
2013-12-01,854,47139
2013-12-01,862,-99
2013-12-01,863,5008234
2013-12-01,869,2117068
2013-12-01,900,-99
2013-12-01,910,-99
2013-12-01,920,-99
2013-12-01,931,-99
2013-12-01,939,70026
2013-12-01,941,-99
2013-12-01,942,-99
2013-12-01,949,570819
2013-12-01,951,1554650
2013-12-01,952,148140
2013-12-01,960,1888690
2013-12-01,999,238626
2014-01-01,11,2341018
2014-01-01,12,6961669
2014-01-01,13,827010
2014-01-01,14,4427649
2014-01-01,16,2065108
2014-01-01,22,-99
2014-01-01,24,-99
2014-01-01,31,5594430
2014-01-01,51,-99
2014-01-01,61,178430640
2014-01-01,62,-99
2014-01-01,71,-99
2014-01-01,72,14227021
2014-01-01,81,2427341
2014-01-01,89,3163510
2014-01-01,91,107578040
2014-01-01,99,2506323
2014-01-01,101,11694173
2014-01-01,102,4245222
2014-01-01,103,17244562
2014-01-01,104,22738148
2014-01-01,105,10676045
2014-01-01,106,11798351
2014-01-01,107,70253720
2014-01-01,108,4548365
2014-01-01,109,-99
2014-01-01,110,49179564
2014-01-01,120,22910904
2014-01-01,131,33927516
2014-01-01,139,43650872
2014-01-01,141,10446869
2014-01-01,142,-99
2014-01-01,143,1117069
2014-01-01,151,13234949
2014-01-01,152,28938326
2014-01-01,161,804725
2014-01-01,162,10957565
2014-01-01,170,123956440
2014-01-01,181,14288211
2014-01-01,182,-99
2014-01-01,191,-99
2014-01-01,192,108400656
2014-01-01,201,97983216
2014-01-01,202,237575616
2014-01-01,210,125248672
2014-01-01,221,54081000
2014-01-01,222,93727064
2014-01-01,231,14407845
2014-01-01,239,30274018
2014-01-01,241,168793568
2014-01-01,242,26724640
2014-01-01,243,8947219
2014-01-01,251,3939229
2014-01-01,252,-99
2014-01-01,259,51898128
2014-01-01,261,1032713
2014-01-01,262,55831120
2014-01-01,263,106005160
2014-01-01,264,147892288
2014-01-01,265,3956412
2014-01-01,266,4310931
2014-01-01,267,1498065
2014-01-01,271,20769868
2014-01-01,272,5331439
2014-01-01,273,26521276
2014-01-01,274,2336687
2014-01-01,275,42044456
2014-01-01,279,5317306
2014-01-01,281,68039960
2014-01-01,282,44350364
2014-01-01,291,878497728
2014-01-01,292,4460503
2014-01-01,293,147468272
2014-01-01,301,7364075
2014-01-01,302,638230
2014-01-01,303,6067342
2014-01-01,309,31451232
2014-01-01,310,4421214
2014-01-01,321,-99
2014-01-01,322,52701
2014-01-01,323,1841801
2014-01-01,324,215374
2014-01-01,329,9939344
2014-01-01,331,14921441
2014-01-01,332,-99
2014-01-01,351,61872536
2014-01-01,352,170590304
2014-01-01,360,828025
2014-01-01,381,-99
2014-01-01,382,1233208
2014-01-01,410,4946262
2014-01-01,421,7485429
2014-01-01,422,2977988
2014-01-01,429,10970649
2014-01-01,431,1328821
2014-01-01,432,3975242
2014-01-01,433,60123
2014-01-01,439,4460604
2014-01-01,451,28346688
2014-01-01,452,450589
2014-01-01,453,37500824
2014-01-01,454,82625328
2014-01-01,461,121648304
2014-01-01,462,11393430
2014-01-01,463,31088190
2014-01-01,464,328078496
2014-01-01,465,217220896
2014-01-01,466,132995400
2014-01-01,469,120851488
2014-01-01,471,40454068
2014-01-01,472,222694
2014-01-01,473,332197
2014-01-01,474,8129168
2014-01-01,475,19228200
2014-01-01,476,5672417
2014-01-01,477,26911212
2014-01-01,479,356523
2014-01-01,491,1955550
2014-01-01,492,2279406
2014-01-01,493,1327544
2014-01-01,501,58564
2014-01-01,502,-99
2014-01-01,511,224508864
2014-01-01,512,-99
2014-01-01,521,593134
2014-01-01,522,2451730
