fecha,clae6,total_fob
2016-09-01,465400,632874
2016-09-01,465500,-99
2016-09-01,465610,-99
2016-09-01,465690,-99
2016-09-01,465910,-99
2016-09-01,465930,244533
2016-09-01,465990,632016
2016-09-01,466110,-99
2016-09-01,466129,881106
2016-09-01,466200,73383
2016-09-01,466310,-99
2016-09-01,466320,-99
2016-09-01,466330,25531
2016-09-01,466340,144977
2016-09-01,466350,-99
2016-09-01,466391,-99
2016-09-01,466399,115806
2016-09-01,466931,-99
2016-09-01,466932,6496571
2016-09-01,466939,967999
2016-09-01,466990,643123
2016-09-01,469010,-99
2016-09-01,469090,9374182
2016-09-01,471110,-99
2016-09-01,471120,9455884
2016-09-01,472150,-99
2016-09-01,473000,-99
2016-09-01,474010,-99
2016-09-01,475240,-99
2016-09-01,475300,-99
2016-09-01,476110,50576
2016-09-01,476130,-99
2016-09-01,477110,-99
2016-09-01,477140,-99
2016-09-01,477150,-99
2016-09-01,477190,1577376
2016-09-01,477210,-99
2016-09-01,477220,-99
2016-09-01,477290,-99
2016-09-01,477310,-99
2016-09-01,477320,180907
2016-09-01,477330,170986
2016-09-01,477430,-99
2016-09-01,477440,-99
2016-09-01,477470,-99
2016-09-01,477480,157398
2016-09-01,477490,149672
2016-09-01,477830,-99
2016-09-01,492190,-99
2016-09-01,492210,-99
2016-09-01,492229,-99
2016-09-01,492250,-99
2016-09-01,492280,-99
2016-09-01,492290,1050410
2016-09-01,493200,-99
2016-09-01,501200,-99
2016-09-01,511000,56435728
2016-09-01,512000,-99
2016-09-01,522020,-99
2016-09-01,522099,3258154
2016-09-01,523011,1378469
2016-09-01,523019,-99
2016-09-01,523031,-99
2016-09-01,523090,4702875
2016-09-01,524290,-99
2016-09-01,524330,-99
2016-09-01,524390,73597
2016-09-01,530010,-99
2016-09-01,561011,-99
2016-09-01,561019,-99
2016-09-01,581100,1342932
2016-09-01,581300,131078
2016-09-01,581900,-99
2016-09-01,591200,-99
2016-09-01,591300,-99
2016-09-01,602310,-99
2016-09-01,611090,-99
2016-09-01,619000,-99
2016-09-01,620100,196228
2016-09-01,620200,-99
2016-09-01,620900,760646
2016-09-01,631110,-99
2016-09-01,649999,-99
2016-09-01,681098,1640893
2016-09-01,681099,-99
2016-09-01,702091,20629
2016-09-01,702092,20098
2016-09-01,702099,679306
2016-09-01,711003,38058
2016-09-01,711009,348789
2016-09-01,712000,-99
2016-09-01,721010,-99
2016-09-01,721020,41929
2016-09-01,731009,-99
2016-09-01,749009,-99
2016-09-01,750000,-99
2016-09-01,771190,-99
2016-09-01,773030,-99
2016-09-01,773090,-99
2016-09-01,774000,-99
2016-09-01,801090,-99
2016-09-01,821100,-99
2016-09-01,823000,-99
2016-09-01,829200,-99
2016-09-01,829900,1162787
2016-09-01,854990,-99
2016-09-01,863200,-99
2016-09-01,869090,348573
2016-09-01,900011,-99
2016-09-01,910900,-99
2016-09-01,949100,373306
2016-09-01,949930,-99
2016-09-01,952100,-99
2016-09-01,960990,-99
2016-10-01,11111,2224140
2016-10-01,11112,134278
2016-10-01,11119,1349461
2016-10-01,11121,1028313
2016-10-01,11211,13111342
2016-10-01,11299,6685144
2016-10-01,11329,2042757
2016-10-01,11331,3956095
2016-10-01,11342,-99
2016-10-01,11912,-99
2016-10-01,12110,8426228
2016-10-01,12121,383251
2016-10-01,12200,1446648
2016-10-01,12311,3564816
2016-10-01,12319,-99
2016-10-01,12320,-99
2016-10-01,12410,-99
2016-10-01,12420,-99
2016-10-01,12490,30496476
2016-10-01,12510,-99
2016-10-01,12900,-99
2016-10-01,13011,6771004
2016-10-01,13012,2664934
2016-10-01,13013,-99
2016-10-01,13019,4639245
2016-10-01,13020,-99
2016-10-01,14113,3507299
2016-10-01,14115,-99
2016-10-01,14221,829503
2016-10-01,14610,1544156
2016-10-01,14810,1640809
2016-10-01,14910,361700
2016-10-01,14930,-99
2016-10-01,14990,-99
2016-10-01,16140,-99
2016-10-01,16150,-99
2016-10-01,16190,900034
2016-10-01,16210,-99
2016-10-01,16292,-99
2016-10-01,17010,-99
2016-10-01,17020,-99
2016-10-01,22020,305024
2016-10-01,31110,24014282
2016-10-01,31120,58784788
2016-10-01,31200,-99
2016-10-01,32000,-99
2016-10-01,61000,128037912
2016-10-01,62000,8365870
2016-10-01,72910,79045896
2016-10-01,72990,177386400
2016-10-01,81200,1163738
2016-10-01,81300,-99
2016-10-01,81400,1032244
2016-10-01,89120,8502415
2016-10-01,89200,-99
2016-10-01,89300,243224
2016-10-01,89900,10260878
2016-10-01,91000,8912462
2016-10-01,101011,40241928
2016-10-01,101012,31726284
2016-10-01,101020,21399164
2016-10-01,101030,2748141
2016-10-01,101040,3406869
2016-10-01,101091,3717781
2016-10-01,101099,7355403
2016-10-01,102001,54958100
2016-10-01,102002,1141502
2016-10-01,102003,546335
2016-10-01,103011,6358207
2016-10-01,103012,-99
2016-10-01,103020,54203964
2016-10-01,103030,17921564
2016-10-01,103091,1583777
2016-10-01,103099,9746193
2016-10-01,104011,1353255040
2016-10-01,104012,2381034
2016-10-01,104013,218446080
2016-10-01,105010,26345372
2016-10-01,105020,25033642
2016-10-01,105030,-99
2016-10-01,105090,11379627
2016-10-01,106110,78646056
2016-10-01,106120,8194531
2016-10-01,106131,2516317
2016-10-01,106139,3519921
2016-10-01,106200,-99
2016-10-01,107110,3678512
2016-10-01,107121,798041
2016-10-01,107129,333401
2016-10-01,107200,32606660
2016-10-01,107301,4324573
2016-10-01,107309,17436456
2016-10-01,107410,440391
2016-10-01,107911,221264
2016-10-01,107912,298575
2016-10-01,107920,5679726
2016-10-01,107930,7663075
2016-10-01,107991,6041123
2016-10-01,107992,-99
2016-10-01,107999,41297120
2016-10-01,108000,7602003
2016-10-01,109000,382453
2016-10-01,110100,2890778
2016-10-01,110212,68382072
2016-10-01,110290,623128
2016-10-01,110300,27940816
2016-10-01,110411,83570
2016-10-01,110420,-99
2016-10-01,110491,-99
2016-10-01,110492,5332981
2016-10-01,120010,11808116
2016-10-01,120091,-99
2016-10-01,120099,-99
2016-10-01,131110,3912451
2016-10-01,131120,10103440
2016-10-01,131131,-99
2016-10-01,131132,955923
2016-10-01,131139,1877966
2016-10-01,131202,163254
2016-10-01,131209,1464549
2016-10-01,131300,1930037
2016-10-01,139100,-99
2016-10-01,139201,-99
2016-10-01,139203,-99
2016-10-01,139204,-99
2016-10-01,139209,314913
2016-10-01,139300,188101
2016-10-01,139400,-99
2016-10-01,139900,2721909
2016-10-01,141110,-99
2016-10-01,141120,81995
2016-10-01,141130,40317
2016-10-01,141191,26589
2016-10-01,141199,591177
2016-10-01,141201,-99
2016-10-01,141202,-99
2016-10-01,142000,-99
2016-10-01,143010,756478
2016-10-01,143020,-99
2016-10-01,151100,59701896
2016-10-01,151200,813732
2016-10-01,152011,83558
2016-10-01,152031,278097
2016-10-01,152040,107752
2016-10-01,161001,33133
2016-10-01,161002,558732
2016-10-01,162100,2515131
2016-10-01,162202,-99
2016-10-01,162901,-99
2016-10-01,162903,186275
2016-10-01,162909,2768455
2016-10-01,170101,-99
2016-10-01,170102,3804168
2016-10-01,170201,1915315
2016-10-01,170202,6648597
2016-10-01,170910,1925489
2016-10-01,170990,4448032
2016-10-01,181101,124768
2016-10-01,181109,1178767
2016-10-01,181200,53310
2016-10-01,182000,-99
2016-10-01,191000,114100
2016-10-01,192000,19146240
2016-10-01,201110,1111489
2016-10-01,201120,7014881
2016-10-01,201130,1085860
2016-10-01,201140,-99
2016-10-01,201180,538742
2016-10-01,201190,21278312
2016-10-01,201210,717850
2016-10-01,201220,913055
2016-10-01,201300,5153579
2016-10-01,201401,51575432
2016-10-01,201409,7990077
2016-10-01,202101,28565856
2016-10-01,202200,5751520
2016-10-01,202311,2843225
2016-10-01,202312,18470316
2016-10-01,202320,8294571
2016-10-01,202906,-99
2016-10-01,202907,2319146
2016-10-01,202908,31768638
2016-10-01,203000,-99
2016-10-01,210010,78308960
2016-10-01,210020,11455623
2016-10-01,210030,4349144
2016-10-01,210090,3382198
2016-10-01,221110,12590895
2016-10-01,221901,646984
2016-10-01,221909,2926532
2016-10-01,222010,9568884
2016-10-01,222090,22796828
2016-10-01,231010,643278
2016-10-01,231020,-99
2016-10-01,231090,691956
2016-10-01,239100,184497
2016-10-01,239202,649123
2016-10-01,239209,716889
2016-10-01,239310,570457
2016-10-01,239399,-99
2016-10-01,239410,-99
2016-10-01,239421,-99
2016-10-01,239422,2911281
2016-10-01,239510,265623
2016-10-01,239591,-99
2016-10-01,239592,85707
2016-10-01,239593,-99
2016-10-01,239600,116216
2016-10-01,239900,1863509
2016-10-01,241001,-99
2016-10-01,241009,26830686
2016-10-01,242010,-99
2016-10-01,242090,486296
2016-10-01,243100,1527148
2016-10-01,243200,962070
2016-10-01,251101,84316
2016-10-01,251102,320961
2016-10-01,251200,509314
2016-10-01,252000,-99
2016-10-01,259100,641350
2016-10-01,259200,-99
2016-10-01,259301,509058
2016-10-01,259302,48807
2016-10-01,259309,146484
2016-10-01,259910,583680
2016-10-01,259992,-99
2016-10-01,259993,1461476
2016-10-01,259999,10549691
2016-10-01,261000,66527
2016-10-01,262000,1117126
2016-10-01,263000,202450
2016-10-01,264000,24890888
2016-10-01,265101,1980558
2016-10-01,265102,325747
2016-10-01,266010,2267567
2016-10-01,266090,4263641
2016-10-01,267001,-99
2016-10-01,271010,629869
2016-10-01,271020,2080950
2016-10-01,272000,-99
2016-10-01,273190,2433761
2016-10-01,274000,248826
2016-10-01,275010,544638
2016-10-01,275020,826305
2016-10-01,275091,-99
2016-10-01,275092,-99
2016-10-01,275099,1244776
2016-10-01,279000,1765262
2016-10-01,281100,-99
2016-10-01,281201,4351232
2016-10-01,281301,9541118
2016-10-01,281400,2698416
2016-10-01,281500,121763
2016-10-01,281600,596092
2016-10-01,281700,-99
2016-10-01,281900,2429101
2016-10-01,282110,-99
2016-10-01,282120,5842039
2016-10-01,282130,494449
2016-10-01,282200,517118
2016-10-01,282300,918002
2016-10-01,282400,553522
2016-10-01,282500,3013758
2016-10-01,282600,-99
2016-10-01,282901,-99
2016-10-01,282909,7284057
2016-10-01,291000,378295872
2016-10-01,292000,457551
2016-10-01,293011,-99
2016-10-01,293090,43694336
2016-10-01,301100,-99
2016-10-01,301200,-99
2016-10-01,302000,-99
2016-10-01,303000,-99
2016-10-01,309100,-99
2016-10-01,309200,-99
2016-10-01,309900,-99
2016-10-01,310010,221197
2016-10-01,310020,849818
2016-10-01,310030,-99
2016-10-01,321012,-99
2016-10-01,322001,129839
2016-10-01,323001,92924
2016-10-01,324000,-99
2016-10-01,329010,-99
2016-10-01,329020,-99
2016-10-01,329040,-99
2016-10-01,329090,11530227
2016-10-01,331210,-99
2016-10-01,331290,62498
2016-10-01,331301,-99
2016-10-01,331900,353170
2016-10-01,332000,-99
2016-10-01,351110,1574697
2016-10-01,351120,-99
2016-10-01,351130,-99
2016-10-01,381200,-99
2016-10-01,382010,-99
2016-10-01,382020,-99
2016-10-01,410011,-99
2016-10-01,410021,-99
2016-10-01,421000,-99
2016-10-01,422200,-99
2016-10-01,429010,94029
2016-10-01,429090,667421
2016-10-01,432110,-99
2016-10-01,432190,-99
2016-10-01,432910,-99
2016-10-01,432990,-99
2016-10-01,433020,-99
2016-10-01,439100,-99
2016-10-01,439990,-99
2016-10-01,451190,-99
2016-10-01,451290,-99
2016-10-01,453100,1503871
2016-10-01,453220,-99
2016-10-01,453291,-99
2016-10-01,454010,-99
2016-10-01,461011,60163400
2016-10-01,461012,-99
2016-10-01,461013,759054
2016-10-01,461014,-99
2016-10-01,461019,476935
2016-10-01,461022,-99
2016-10-01,461032,5188724
2016-10-01,461039,-99
2016-10-01,461093,86809
2016-10-01,461095,-99
2016-10-01,461099,959341
2016-10-01,462120,2252788
2016-10-01,462131,297402304
2016-10-01,462132,-99
2016-10-01,462190,1953783
2016-10-01,462201,3201000
2016-10-01,462209,344054
2016-10-01,463111,-99
2016-10-01,463121,9827801
2016-10-01,463130,5146792
2016-10-01,463140,22476180
2016-10-01,463153,2577183
2016-10-01,463154,192914
2016-10-01,463159,-99
2016-10-01,463160,-99
2016-10-01,463170,151332
2016-10-01,463180,-99
2016-10-01,463191,18765852
2016-10-01,463199,19626636
2016-10-01,463211,556907
2016-10-01,463212,-99
2016-10-01,463220,-99
2016-10-01,463300,-99
2016-10-01,464111,-99
2016-10-01,464113,-99
2016-10-01,464119,-99
2016-10-01,464129,-99
2016-10-01,464130,-99
2016-10-01,464141,548351
2016-10-01,464142,-99
2016-10-01,464149,-99
2016-10-01,464150,-99
2016-10-01,464211,309768
2016-10-01,464212,-99
2016-10-01,464221,-99
2016-10-01,464223,90637
2016-10-01,464310,7248658
2016-10-01,464320,1283889
2016-10-01,464330,530387
2016-10-01,464340,890285
2016-10-01,464410,-99
2016-10-01,464420,-99
2016-10-01,464501,334039
2016-10-01,464502,87528
2016-10-01,464610,-99
2016-10-01,464620,65385
2016-10-01,464631,-99
2016-10-01,464632,-99
2016-10-01,464910,-99
2016-10-01,464930,144391
2016-10-01,464950,-99
2016-10-01,464999,-99
2016-10-01,465100,944206
2016-10-01,465210,-99
2016-10-01,465220,267653
2016-10-01,465310,1487324
2016-10-01,465320,438934
2016-10-01,465330,-99
2016-10-01,465340,62693
2016-10-01,465350,2148213
2016-10-01,465390,365333
2016-10-01,465400,244540
2016-10-01,465610,-99
2016-10-01,465690,48838
2016-10-01,465910,-99
2016-10-01,465930,463737
2016-10-01,465990,820614
2016-10-01,466110,-99
2016-10-01,466129,682097
2016-10-01,466200,35729
2016-10-01,466310,-99
2016-10-01,466320,278470
2016-10-01,466330,71513
2016-10-01,466340,305401
2016-10-01,466350,-99
2016-10-01,466391,-99
2016-10-01,466399,196439
2016-10-01,466931,92384
2016-10-01,466932,6647222
2016-10-01,466939,772659
2016-10-01,466990,926383
2016-10-01,469010,145611
2016-10-01,469090,8624001
2016-10-01,471110,-99
2016-10-01,471120,8215258
2016-10-01,472150,-99
2016-10-01,473000,-99
2016-10-01,474010,-99
2016-10-01,475240,-99
2016-10-01,475300,-99
2016-10-01,475490,-99
2016-10-01,476110,-99
2016-10-01,476200,-99
2016-10-01,477110,-99
2016-10-01,477150,-99
2016-10-01,477190,1035592
2016-10-01,477210,37097
2016-10-01,477220,120563
2016-10-01,477290,-99
2016-10-01,477320,82766
2016-10-01,477330,220538
2016-10-01,477440,-99
2016-10-01,477470,-99
2016-10-01,477480,-99
2016-10-01,477490,81887
2016-10-01,477830,-99
2016-10-01,479900,-99
2016-10-01,492210,-99
2016-10-01,492229,-99
2016-10-01,492250,-99
2016-10-01,492280,-99
2016-10-01,492290,1115192
2016-10-01,493200,-99
2016-10-01,502200,-99
2016-10-01,511000,110371376
2016-10-01,512000,-99
2016-10-01,522020,-99
2016-10-01,522099,3547398
2016-10-01,523011,697725
2016-10-01,523019,112079
2016-10-01,523031,-99
2016-10-01,523090,4012199
2016-10-01,524290,256042
2016-10-01,524390,44514
2016-10-01,551022,-99
2016-10-01,561011,-99
2016-10-01,581100,1876034
2016-10-01,581300,89289
2016-10-01,581900,-99
2016-10-01,591200,13361
2016-10-01,591300,-99
2016-10-01,602310,-99
2016-10-01,620100,294967
2016-10-01,620900,389568
2016-10-01,631110,-99
2016-10-01,649999,-99
2016-10-01,681098,1517683
2016-10-01,682099,-99
2016-10-01,702091,-99
2016-10-01,702092,-99
2016-10-01,702099,656283
2016-10-01,711002,-99
2016-10-01,711003,55366
2016-10-01,711009,696308
2016-10-01,712000,-99
2016-10-01,721020,429259
2016-10-01,731009,-99
2016-10-01,749009,54881
2016-10-01,750000,-99
2016-10-01,771190,-99
2016-10-01,773090,-99
2016-10-01,774000,-99
2016-10-01,801090,-99
2016-10-01,812020,-99
2016-10-01,821100,-99
2016-10-01,821900,-99
2016-10-01,823000,-99
2016-10-01,829200,219616
2016-10-01,829900,1425495
2016-10-01,853201,-99
2016-10-01,863200,-99
2016-10-01,869090,-99
2016-10-01,900011,-99
2016-10-01,900021,-99
2016-10-01,931010,-99
2016-10-01,939090,-99
2016-10-01,949100,329691
2016-10-01,949930,-99
2016-10-01,951100,-99
2016-10-01,960990,-99
2016-10-01,999999,-99
2016-11-01,11111,1561160
2016-11-01,11112,-99
2016-11-01,11119,2892340
2016-11-01,11121,-99
2016-11-01,11129,-99
2016-11-01,11211,2503140
2016-11-01,11299,6450115
2016-11-01,11329,5088406
2016-11-01,11331,3231096
2016-11-01,11341,-99
2016-11-01,11342,2432732
2016-11-01,12110,6634941
2016-11-01,12121,310093
2016-11-01,12200,4810348
2016-11-01,12311,4538684
2016-11-01,12319,-99
2016-11-01,12320,2399167
2016-11-01,12410,-99
2016-11-01,12420,-99
2016-11-01,12490,18358744
2016-11-01,12510,-99
2016-11-01,12600,-99
2016-11-01,12900,-99
2016-11-01,13011,1666184
2016-11-01,13012,876520
2016-11-01,13013,-99
2016-11-01,13019,2332641
2016-11-01,13020,88311
2016-11-01,14113,4488599
2016-11-01,14115,-99
2016-11-01,14121,-99
2016-11-01,14211,-99
2016-11-01,14221,-99
2016-11-01,14610,-99
2016-11-01,14810,-99
2016-11-01,14910,219549
2016-11-01,14930,-99
2016-11-01,14990,175167
2016-11-01,16140,-99
2016-11-01,16190,1079118
2016-11-01,16210,-99
2016-11-01,16292,-99
2016-11-01,17010,-99
2016-11-01,17020,-99
2016-11-01,22010,-99
2016-11-01,22020,169033
2016-11-01,31110,18234294
2016-11-01,31120,55248716
2016-11-01,31200,-99
2016-11-01,61000,169983216
2016-11-01,62000,-99
2016-11-01,71000,-99
2016-11-01,72910,89788032
2016-11-01,72990,150037968
2016-11-01,81100,-99
2016-11-01,81200,1577146
2016-11-01,81300,-99
2016-11-01,81400,844587
2016-11-01,89120,10276492
2016-11-01,89300,278380
2016-11-01,89900,14239518
2016-11-01,91000,3321471
2016-11-01,99000,-99
2016-11-01,101011,54298392
2016-11-01,101012,42497936
2016-11-01,101020,22625548
2016-11-01,101030,3574910
2016-11-01,101040,3396253
2016-11-01,101091,3786235
2016-11-01,101099,6432671
2016-11-01,102001,55797024
2016-11-01,102002,1316677
2016-11-01,102003,1250733
2016-11-01,103011,6762021
2016-11-01,103012,-99
2016-11-01,103020,44472584
2016-11-01,103030,16774101
2016-11-01,103091,4070860
2016-11-01,103099,8107396
2016-11-01,104011,1277738240
2016-11-01,104012,3466170
2016-11-01,104013,273499488
2016-11-01,105010,27387162
2016-11-01,105020,34802144
2016-11-01,105030,-99
2016-11-01,105090,11137385
2016-11-01,106110,66740348
2016-11-01,106120,11125506
2016-11-01,106131,2092666
2016-11-01,106139,2548753
2016-11-01,106200,-99
2016-11-01,107110,4017836
2016-11-01,107121,458534
2016-11-01,107129,217865
2016-11-01,107200,28381560
2016-11-01,107301,6207229
2016-11-01,107309,21675056
2016-11-01,107410,549898
2016-11-01,107911,399785
2016-11-01,107912,362718
2016-11-01,107920,5277448
2016-11-01,107930,12820402
2016-11-01,107991,6141496
2016-11-01,107992,-99
2016-11-01,107999,46453124
2016-11-01,108000,6890140
2016-11-01,109000,381628
2016-11-01,110100,2324301
2016-11-01,110211,-99
2016-11-01,110212,59887800
2016-11-01,110290,1951612
2016-11-01,110300,31519080
2016-11-01,110411,-99
2016-11-01,110420,572822
2016-11-01,110491,-99
2016-11-01,110492,5949897
2016-11-01,120010,17659792
2016-11-01,120091,-99
2016-11-01,120099,-99
2016-11-01,131110,5546243
2016-11-01,131120,12350166
2016-11-01,131131,-99
2016-11-01,131132,1949583
2016-11-01,131139,1749476
2016-11-01,131202,198380
2016-11-01,131209,1317177
2016-11-01,131300,2483280
2016-11-01,139100,-99
2016-11-01,139201,-99
2016-11-01,139204,-99
2016-11-01,139209,196152
2016-11-01,139300,544778
2016-11-01,139400,-99
2016-11-01,139900,3064624
2016-11-01,141110,50212
2016-11-01,141120,318361
2016-11-01,141130,61809
2016-11-01,141140,-99
2016-11-01,141191,-99
2016-11-01,141199,292516
2016-11-01,141201,106199
2016-11-01,142000,-99
2016-11-01,143010,609517
2016-11-01,151100,66933380
2016-11-01,151200,1040465
2016-11-01,152011,107703
2016-11-01,152021,117632
2016-11-01,152031,228513
2016-11-01,152040,152621
2016-11-01,161001,-99
2016-11-01,161002,825220
2016-11-01,162100,2814699
2016-11-01,162201,-99
2016-11-01,162202,-99
2016-11-01,162901,-99
2016-11-01,162902,-99
2016-11-01,162903,7228
2016-11-01,162909,2702594
2016-11-01,170101,-99
2016-11-01,170102,3943661
2016-11-01,170201,1697968
2016-11-01,170202,7774444
2016-11-01,170910,1871256
2016-11-01,170990,5444008
2016-11-01,181101,107426
2016-11-01,181109,1836825
2016-11-01,181200,56452
2016-11-01,182000,-99
2016-11-01,191000,157071
2016-11-01,192000,17229248
2016-11-01,201110,634131
2016-11-01,201120,6219087
2016-11-01,201130,583040
2016-11-01,201140,-99
2016-11-01,201180,541867
2016-11-01,201190,42325808
2016-11-01,201210,1277794
2016-11-01,201220,-99
2016-11-01,201300,243695
2016-11-01,201401,67690592
2016-11-01,201409,3893846
2016-11-01,202101,42885272
2016-11-01,202200,5039862
2016-11-01,202311,2559406
2016-11-01,202312,22102140
2016-11-01,202320,8636046
2016-11-01,202906,-99
2016-11-01,202907,2537448
2016-11-01,202908,35560180
2016-11-01,203000,-99
2016-11-01,210010,68613008
2016-11-01,210020,10272576
2016-11-01,210030,8050501
2016-11-01,210090,3617990
2016-11-01,221110,13760662
2016-11-01,221901,346512
2016-11-01,221909,2190620
2016-11-01,222010,9666635
2016-11-01,222090,23687196
2016-11-01,231010,273575
2016-11-01,231020,-99
2016-11-01,231090,658556
2016-11-01,239100,265985
2016-11-01,239202,753536
2016-11-01,239209,711480
2016-11-01,239310,-99
2016-11-01,239391,-99
2016-11-01,239399,-99
2016-11-01,239410,-99
2016-11-01,239421,-99
2016-11-01,239422,3190181
2016-11-01,239510,144741
2016-11-01,239591,-99
2016-11-01,239592,99609
2016-11-01,239593,477437
2016-11-01,239600,261934
2016-11-01,239900,1916362
2016-11-01,241009,60630936
2016-11-01,242010,76075344
2016-11-01,242090,1985316
2016-11-01,243100,2036225
2016-11-01,243200,1638666
2016-11-01,251101,64520
2016-11-01,251102,1258544
2016-11-01,251200,863841
2016-11-01,252000,-99
2016-11-01,259100,624465
2016-11-01,259200,-99
2016-11-01,259301,1269625
2016-11-01,259302,-99
2016-11-01,259309,184868
2016-11-01,259910,1129066
2016-11-01,259992,-99
2016-11-01,259993,1530014
2016-11-01,259999,8759453
2016-11-01,261000,134888
2016-11-01,262000,700083
2016-11-01,263000,67302
2016-11-01,264000,14204706
2016-11-01,265101,1753754
2016-11-01,265102,417097
2016-11-01,266010,2570316
2016-11-01,266090,2632442
2016-11-01,267001,-99
2016-11-01,271010,1766128
2016-11-01,271020,1948739
2016-11-01,273110,-99
2016-11-01,273190,2900823
2016-11-01,274000,326690
2016-11-01,275010,317104
2016-11-01,275020,425066
2016-11-01,275091,-99
2016-11-01,275092,-99
2016-11-01,275099,1218326
2016-11-01,279000,1734209
2016-11-01,281100,-99
2016-11-01,281201,3275360
2016-11-01,281301,1914051
2016-11-01,281400,1621239
2016-11-01,281500,328676
2016-11-01,281600,800192
2016-11-01,281900,2123717
2016-11-01,282110,-99
2016-11-01,282120,4088752
2016-11-01,282130,326717
2016-11-01,282200,508723
2016-11-01,282300,249353
2016-11-01,282400,469464
2016-11-01,282500,3855789
2016-11-01,282600,-99
2016-11-01,282901,423270
2016-11-01,282909,7223975
2016-11-01,291000,539267264
2016-11-01,292000,241163
2016-11-01,293090,48518248
2016-11-01,301100,-99
2016-11-01,302000,-99
2016-11-01,303000,31344
2016-11-01,309100,-99
2016-11-01,309200,-99
2016-11-01,309900,-99
2016-11-01,310010,194268
2016-11-01,310020,740518
2016-11-01,310030,-99
2016-11-01,321011,-99
2016-11-01,321012,-99
2016-11-01,322001,77343
2016-11-01,323001,70735
2016-11-01,324000,62389
2016-11-01,329010,-99
2016-11-01,329020,-99
2016-11-01,329030,-99
2016-11-01,329040,-99
2016-11-01,329090,10390912
2016-11-01,331210,-99
2016-11-01,331290,-99
2016-11-01,331900,116965
2016-11-01,332000,-99
2016-11-01,351110,395435
2016-11-01,351120,-99
2016-11-01,381200,-99
2016-11-01,382010,-99
2016-11-01,410011,-99
2016-11-01,410021,14900
2016-11-01,421000,454779
2016-11-01,422100,-99
2016-11-01,422200,890182
2016-11-01,429090,1183465
2016-11-01,432190,-99
2016-11-01,433020,-99
2016-11-01,439100,-99
2016-11-01,439910,-99
2016-11-01,451190,-99
2016-11-01,451290,-99
2016-11-01,452300,-99
2016-11-01,453100,840589
2016-11-01,453291,-99
2016-11-01,454010,-99
2016-11-01,461011,42360152
2016-11-01,461012,-99
2016-11-01,461013,-99
2016-11-01,461014,-99
2016-11-01,461019,2044315
2016-11-01,461031,-99
2016-11-01,461032,6251646
2016-11-01,461039,-99
2016-11-01,461092,-99
2016-11-01,461093,-99
2016-11-01,461094,-99
2016-11-01,461095,-99
2016-11-01,461099,1477247
2016-11-01,462120,2348328
2016-11-01,462131,314194976
2016-11-01,462132,-99
2016-11-01,462190,3310176
2016-11-01,462201,7389821
2016-11-01,462209,1068548
2016-11-01,463111,-99
2016-11-01,463121,10738091
2016-11-01,463129,-99
2016-11-01,463130,3596084
2016-11-01,463140,17018864
2016-11-01,463153,2137579
2016-11-01,463154,323671
2016-11-01,463159,-99
2016-11-01,463160,-99
2016-11-01,463170,-99
2016-11-01,463180,-99
2016-11-01,463191,11158425
2016-11-01,463199,14106938
2016-11-01,463211,677156
2016-11-01,463212,-99
2016-11-01,463220,-99
2016-11-01,463300,174432
2016-11-01,464113,-99
2016-11-01,464119,-99
2016-11-01,464129,124465
2016-11-01,464130,-99
2016-11-01,464141,-99
2016-11-01,464149,106487
2016-11-01,464150,-99
2016-11-01,464211,334800
2016-11-01,464212,-99
2016-11-01,464221,23158
2016-11-01,464223,267107
2016-11-01,464310,4909710
2016-11-01,464320,1120669
2016-11-01,464330,1368645
2016-11-01,464340,952465
2016-11-01,464410,44655
2016-11-01,464420,-99
2016-11-01,464501,548337
2016-11-01,464502,334208
2016-11-01,464610,-99
2016-11-01,464620,347308
2016-11-01,464631,-99
2016-11-01,464632,-99
2016-11-01,464910,-99
2016-11-01,464930,-99
2016-11-01,464950,-99
2016-11-01,464999,-99
2016-11-01,465100,1425329
2016-11-01,465210,-99
2016-11-01,465220,-99
2016-11-01,465310,763137
2016-11-01,465320,57845
2016-11-01,465330,-99
2016-11-01,465340,34251
2016-11-01,465350,688628
2016-11-01,465360,-99
2016-11-01,465390,213461
2016-11-01,465400,647772
2016-11-01,465610,-99
2016-11-01,465690,-99
2016-11-01,465910,-99
2016-11-01,465930,258991
2016-11-01,465990,1096756
2016-11-01,466110,-99
2016-11-01,466129,333195
2016-11-01,466200,66626
2016-11-01,466310,-99
2016-11-01,466320,171916
2016-11-01,466330,356431
2016-11-01,466340,247537
2016-11-01,466350,-99
2016-11-01,466391,-99
2016-11-01,466399,176704
2016-11-01,466910,-99
2016-11-01,466931,45545
2016-11-01,466932,2638915
2016-11-01,466939,582446
2016-11-01,466940,-99
2016-11-01,466990,-99
2016-11-01,469010,1023529
2016-11-01,469090,10245154
2016-11-01,471110,-99
2016-11-01,471120,8403571
2016-11-01,472150,-99
2016-11-01,472190,-99
2016-11-01,473000,-99
2016-11-01,474010,80664
2016-11-01,474020,-99
2016-11-01,475110,-99
2016-11-01,475120,-99
2016-11-01,475230,-99
2016-11-01,475240,-99
2016-11-01,475300,-99
2016-11-01,475440,-99
2016-11-01,476110,89018
2016-11-01,476400,-99
2016-11-01,477120,-99
2016-11-01,477140,-99
2016-11-01,477150,-99
2016-11-01,477190,1554872
2016-11-01,477210,19465
2016-11-01,477220,50820
2016-11-01,477290,-99
