fecha,clae2,total_fob
2010-01-01,35,2956823
2010-01-01,37,-99
2010-01-01,38,1079145
2010-01-01,41,186153
2010-01-01,42,2576416
2010-01-01,43,319803
2010-01-01,45,6762312
2010-01-01,46,378782368
2010-01-01,47,13486754
2010-01-01,49,25955608
2010-01-01,50,-99
2010-01-01,51,7886911
2010-01-01,52,20056224
2010-01-01,56,37598
2010-01-01,58,3072208
2010-01-01,59,375203
2010-01-01,60,373585
2010-01-01,61,319050
2010-01-01,62,984118
2010-01-01,64,-99
2010-01-01,68,10765252
2010-01-01,69,-99
2010-01-01,70,1937864
2010-01-01,71,1805961
2010-01-01,72,50780
2010-01-01,73,-99
2010-01-01,74,112007
2010-01-01,75,-99
2010-01-01,77,3113393
2010-01-01,79,-99
2010-01-01,80,-99
2010-01-01,82,6224319
2010-01-01,85,-99
2010-01-01,86,449064
2010-01-01,90,-99
2010-01-01,93,-99
2010-01-01,94,768924
2010-01-01,95,-99
2010-01-01,96,1194884
2010-01-01,999,2457662
2010-02-01,1,83914728
2010-02-01,2,1538542
2010-02-01,3,26229238
2010-02-01,5,-99
2010-02-01,6,565594176
2010-02-01,7,196437792
2010-02-01,8,10097753
2010-02-01,9,5775364
2010-02-01,10,1290578048
2010-02-01,11,59410580
2010-02-01,12,7639045
2010-02-01,13,41932708
2010-02-01,14,3916011
2010-02-01,15,74060240
2010-02-01,16,8124866
2010-02-01,17,55077616
2010-02-01,18,3614130
2010-02-01,19,86261112
2010-02-01,20,234020560
2010-02-01,21,49896296
2010-02-01,22,57969392
2010-02-01,23,16553200
2010-02-01,24,132604976
2010-02-01,25,24247040
2010-02-01,26,6746960
2010-02-01,27,18577316
2010-02-01,28,65706048
2010-02-01,29,457572992
2010-02-01,30,1742273
2010-02-01,31,2447584
2010-02-01,32,14259454
2010-02-01,33,1869562
2010-02-01,35,4703869
2010-02-01,37,-99
2010-02-01,38,723765
2010-02-01,41,88389
2010-02-01,42,5975796
2010-02-01,43,424776
2010-02-01,45,5010153
2010-02-01,46,335864992
2010-02-01,47,12200062
2010-02-01,49,28159764
2010-02-01,50,202610
2010-02-01,51,54720592
2010-02-01,52,9914020
2010-02-01,55,-99
2010-02-01,56,80356
2010-02-01,58,2335362
2010-02-01,59,1747077
2010-02-01,60,654186
2010-02-01,61,398630
2010-02-01,62,804996
2010-02-01,64,-99
2010-02-01,68,5966815
2010-02-01,69,-99
2010-02-01,70,2887492
2010-02-01,71,874093
2010-02-01,72,575414
2010-02-01,73,28958
2010-02-01,74,163958
2010-02-01,75,-99
2010-02-01,77,4889507
2010-02-01,79,-99
2010-02-01,82,3354862
2010-02-01,85,-99
2010-02-01,86,346701
2010-02-01,90,198070
2010-02-01,91,-99
2010-02-01,93,115218
2010-02-01,94,866299
2010-02-01,95,-99
2010-02-01,96,1897941
2010-02-01,999,3348713
2010-03-01,1,106358008
2010-03-01,2,1492158
2010-03-01,3,45538092
2010-03-01,5,-99
2010-03-01,6,394589408
2010-03-01,7,365831008
2010-03-01,8,13639686
2010-03-01,9,5230676
2010-03-01,10,1217668224
2010-03-01,11,71606824
2010-03-01,12,11247738
2010-03-01,13,41630372
2010-03-01,14,4989760
2010-03-01,15,86433664
2010-03-01,16,9841431
2010-03-01,17,67725568
2010-03-01,18,5923438
2010-03-01,19,93474184
2010-03-01,20,282455424
2010-03-01,21,59703112
2010-03-01,22,68421848
2010-03-01,23,18673826
2010-03-01,24,187447008
2010-03-01,25,29903488
2010-03-01,26,8554773
2010-03-01,27,40684936
2010-03-01,28,73472112
2010-03-01,29,592455104
2010-03-01,30,2798532
2010-03-01,31,4395647
2010-03-01,32,10044374
2010-03-01,33,2199229
2010-03-01,35,4388595
2010-03-01,38,450367
2010-03-01,41,135204
2010-03-01,42,4322504
2010-03-01,43,1249828
2010-03-01,45,4920401
2010-03-01,46,369686304
2010-03-01,47,12913233
2010-03-01,49,22226412
2010-03-01,50,1197121
2010-03-01,51,177751776
2010-03-01,52,8917929
2010-03-01,56,151247
2010-03-01,58,3143458
2010-03-01,59,506220
2010-03-01,60,344085
2010-03-01,61,183829
2010-03-01,62,1673717
2010-03-01,64,852886
2010-03-01,68,5463203
2010-03-01,69,156914
2010-03-01,70,4533485
2010-03-01,71,728848
2010-03-01,72,231272
2010-03-01,73,176000
2010-03-01,74,110194
2010-03-01,77,6315624
2010-03-01,79,-99
2010-03-01,80,-99
2010-03-01,82,11670582
2010-03-01,85,45619
2010-03-01,86,805631
2010-03-01,90,201150
2010-03-01,91,-99
2010-03-01,92,-99
2010-03-01,93,-99
2010-03-01,94,998677
2010-03-01,95,-99
2010-03-01,96,1293102
2010-03-01,999,4202367
2010-04-01,1,89777992
2010-04-01,2,1212312
2010-04-01,3,35919964
2010-04-01,5,-99
2010-04-01,6,622013568
2010-04-01,7,327845888
2010-04-01,8,13357912
2010-04-01,9,7684294
2010-04-01,10,2510635520
2010-04-01,11,75591104
2010-04-01,12,8702853
2010-04-01,13,48653984
2010-04-01,14,5512434
2010-04-01,15,89825152
2010-04-01,16,10138597
2010-04-01,17,71390144
2010-04-01,18,5405122
2010-04-01,19,56600328
2010-04-01,20,236035248
2010-04-01,21,56172240
2010-04-01,22,73020840
2010-04-01,23,21521188
2010-04-01,24,183790256
2010-04-01,25,30774454
2010-04-01,26,8459218
2010-04-01,27,32620524
2010-04-01,28,89960792
2010-04-01,29,669851008
2010-04-01,30,2939138
2010-04-01,31,3891324
2010-04-01,32,10249708
2010-04-01,33,1780182
2010-04-01,35,8422846
2010-04-01,38,1074559
2010-04-01,41,201929
2010-04-01,42,2025420
2010-04-01,43,1521756
2010-04-01,45,4340470
2010-04-01,46,771983360
2010-04-01,47,11922088
2010-04-01,49,22758308
2010-04-01,50,118396
2010-04-01,51,110671736
2010-04-01,52,7734048
2010-04-01,55,-99
2010-04-01,56,82198
2010-04-01,58,2760860
2010-04-01,59,429115
2010-04-01,60,213338
2010-04-01,61,55733
2010-04-01,62,596437
2010-04-01,64,-99
2010-04-01,68,6084748
2010-04-01,69,-99
2010-04-01,70,3236399
2010-04-01,71,772672
2010-04-01,72,359827
2010-04-01,73,-99
2010-04-01,74,996028
2010-04-01,77,5941163
2010-04-01,79,90670
2010-04-01,81,-99
2010-04-01,82,9050834
2010-04-01,85,-99
2010-04-01,86,316287
2010-04-01,90,74630
2010-04-01,91,-99
2010-04-01,93,-99
2010-04-01,94,857515
2010-04-01,95,-99
2010-04-01,96,1431583
2010-04-01,999,10783866
2010-05-01,1,98889152
2010-05-01,2,854104
2010-05-01,3,50030992
2010-05-01,5,-99
2010-05-01,6,355211040
2010-05-01,7,337463488
2010-05-01,8,11947423
2010-05-01,9,5378884
2010-05-01,10,2576873472
2010-05-01,11,71958088
2010-05-01,12,8200741
2010-05-01,13,44660224
2010-05-01,14,4318784
2010-05-01,15,89177616
2010-05-01,16,9376738
2010-05-01,17,66241696
2010-05-01,18,4912899
2010-05-01,19,65026400
2010-05-01,20,236067232
2010-05-01,21,74816296
2010-05-01,22,71053048
2010-05-01,23,20645348
2010-05-01,24,187696576
2010-05-01,25,32794172
2010-05-01,26,8140227
2010-05-01,27,29871282
2010-05-01,28,73861704
2010-05-01,29,725960512
2010-05-01,30,1537707
2010-05-01,31,2769354
2010-05-01,32,9920022
2010-05-01,33,7520238
2010-05-01,35,8289878
2010-05-01,38,673671
2010-05-01,41,3264082
2010-05-01,42,2273525
2010-05-01,43,1399164
2010-05-01,45,3955626
2010-05-01,46,919370496
2010-05-01,47,14851169
2010-05-01,49,20505412
2010-05-01,51,35908872
2010-05-01,52,8074457
2010-05-01,53,-99
2010-05-01,56,84142
2010-05-01,58,1860019
2010-05-01,59,738645
2010-05-01,60,427288
2010-05-01,61,147807
2010-05-01,62,920743
2010-05-01,63,-99
2010-05-01,64,-99
2010-05-01,68,8837053
2010-05-01,69,69156
2010-05-01,70,4682717
2010-05-01,71,1003468
2010-05-01,72,-99
2010-05-01,73,-99
2010-05-01,74,1005642
2010-05-01,77,15156732
2010-05-01,79,-99
2010-05-01,80,-99
2010-05-01,81,-99
2010-05-01,82,9787903
2010-05-01,85,222677
2010-05-01,86,638322
2010-05-01,91,8167748
2010-05-01,93,126279
2010-05-01,94,873236
2010-05-01,95,-99
2010-05-01,96,1668179
2010-05-01,999,16040039
2010-06-01,1,80181280
2010-06-01,2,1204622
2010-06-01,3,98656064
2010-06-01,5,-99
2010-06-01,6,290700576
2010-06-01,7,274146048
2010-06-01,8,14649808
2010-06-01,9,7535810
2010-06-01,10,2375547904
2010-06-01,11,71270056
2010-06-01,12,10970361
2010-06-01,13,47792424
2010-06-01,14,4069320
2010-06-01,15,92307640
2010-06-01,16,10164183
2010-06-01,17,84451424
2010-06-01,18,4636182
2010-06-01,19,57218516
2010-06-01,20,207662768
2010-06-01,21,62720216
2010-06-01,22,76116544
2010-06-01,23,20305908
2010-06-01,24,229390192
2010-06-01,25,31807384
2010-06-01,26,10951699
2010-06-01,27,26251488
2010-06-01,28,72317312
2010-06-01,29,732456832
2010-06-01,30,2489178
2010-06-01,31,2761404
2010-06-01,32,24878712
2010-06-01,33,713017
2010-06-01,35,4298629
2010-06-01,38,743373
2010-06-01,39,-99
2010-06-01,41,705565
2010-06-01,42,2504302
2010-06-01,43,786736
2010-06-01,45,4436048
2010-06-01,46,1076793216
2010-06-01,47,16866154
2010-06-01,49,4337507
2010-06-01,50,211873
2010-06-01,51,48108056
2010-06-01,52,24054688
2010-06-01,53,-99
2010-06-01,55,-99
2010-06-01,56,265243
2010-06-01,58,2983486
2010-06-01,59,1102710
2010-06-01,60,139516
2010-06-01,61,732308
2010-06-01,62,1447008
2010-06-01,64,-99
2010-06-01,68,5438247
2010-06-01,69,-99
2010-06-01,70,4552559
2010-06-01,71,834778
2010-06-01,72,447461
2010-06-01,73,134376
2010-06-01,74,508069
2010-06-01,75,-99
2010-06-01,77,6728021
2010-06-01,81,-99
2010-06-01,82,10060602
2010-06-01,85,17758
2010-06-01,86,549018
2010-06-01,90,63618
2010-06-01,91,-99
2010-06-01,93,-99
2010-06-01,94,865971
2010-06-01,95,-99
2010-06-01,96,952059
2010-06-01,999,4905895
2010-07-01,1,71314976
2010-07-01,2,1801926
2010-07-01,3,72843032
2010-07-01,5,-99
2010-07-01,6,267448464
2010-07-01,7,222697984
2010-07-01,8,12647667
2010-07-01,9,5367468
2010-07-01,10,2381854208
2010-07-01,11,72764432
2010-07-01,12,19180884
2010-07-01,13,35021604
2010-07-01,14,4377944
2010-07-01,15,85763632
2010-07-01,16,8551159
2010-07-01,17,66804364
2010-07-01,18,5355490
2010-07-01,19,66347624
2010-07-01,20,209974944
2010-07-01,21,86539416
2010-07-01,22,78355048
2010-07-01,23,19209768
2010-07-01,24,163311600
2010-07-01,25,33966460
2010-07-01,26,10605651
2010-07-01,27,32532236
2010-07-01,28,90430152
2010-07-01,29,760696064
2010-07-01,30,3024774
2010-07-01,31,2850817
2010-07-01,32,11284412
2010-07-01,33,2081726
2010-07-01,35,4737975
2010-07-01,38,645086
2010-07-01,41,101693
2010-07-01,42,3515285
2010-07-01,43,1427348
2010-07-01,45,3916355
2010-07-01,46,871261760
2010-07-01,47,10322244
2010-07-01,49,13618243
2010-07-01,50,-99
2010-07-01,51,-99
2010-07-01,52,8660992
2010-07-01,55,-99
2010-07-01,56,166315
2010-07-01,58,2186279
2010-07-01,59,1799299
2010-07-01,60,145346
2010-07-01,61,-99
2010-07-01,62,1282267
2010-07-01,63,-99
2010-07-01,64,1043278
2010-07-01,68,3091722
2010-07-01,69,-99
2010-07-01,70,4509466
2010-07-01,71,592665
2010-07-01,72,251998
2010-07-01,73,92705
2010-07-01,74,427863
2010-07-01,75,-99
2010-07-01,77,6797778
2010-07-01,80,-99
2010-07-01,82,5026500
2010-07-01,85,74786
2010-07-01,86,609060
2010-07-01,90,95282
2010-07-01,91,-99
2010-07-01,93,186898
2010-07-01,94,804546
2010-07-01,95,19752
2010-07-01,96,413978
2010-07-01,999,9840745
2010-08-01,1,76555056
2010-08-01,2,1201313
2010-08-01,3,96574008
2010-08-01,5,-99
2010-08-01,6,283588416
2010-08-01,7,289421152
2010-08-01,8,11053692
2010-08-01,9,7038948
2010-08-01,10,2456684800
2010-08-01,11,88067600
2010-08-01,12,39610064
2010-08-01,13,44680000
2010-08-01,14,4792680
2010-08-01,15,90535200
2010-08-01,16,8679434
2010-08-01,17,67846848
2010-08-01,18,3956605
2010-08-01,19,34448576
2010-08-01,20,216236672
2010-08-01,21,71385248
2010-08-01,22,82204112
2010-08-01,23,21817460
2010-08-01,24,195188512
2010-08-01,25,33347808
2010-08-01,26,10058860
2010-08-01,27,33055456
2010-08-01,28,83666304
2010-08-01,29,791314176
2010-08-01,30,3408909
2010-08-01,31,4704240
2010-08-01,32,28384948
2010-08-01,33,2275502
2010-08-01,35,11703273
2010-08-01,38,205683
2010-08-01,41,393499
2010-08-01,42,7945660
2010-08-01,43,479767
2010-08-01,45,4043111
2010-08-01,46,965769600
2010-08-01,47,13575103
2010-08-01,49,3091611
2010-08-01,50,-99
2010-08-01,51,124810960
2010-08-01,52,8144059
2010-08-01,53,-99
2010-08-01,55,-99
2010-08-01,56,130868
2010-08-01,58,2422303
2010-08-01,59,446061
2010-08-01,60,104565
2010-08-01,61,298808
2010-08-01,62,1567413
2010-08-01,63,-99
2010-08-01,64,1953390
2010-08-01,68,4301259
2010-08-01,69,101638
2010-08-01,70,4637061
2010-08-01,71,1705425
2010-08-01,72,218251
2010-08-01,73,112457
2010-08-01,74,1421599
2010-08-01,75,-99
2010-08-01,77,7174617
2010-08-01,79,-99
2010-08-01,82,9879742
2010-08-01,85,-99
2010-08-01,86,626194
2010-08-01,90,33861
2010-08-01,91,-99
2010-08-01,93,-99
2010-08-01,94,1407106
2010-08-01,96,277279
2010-08-01,999,2235258
2010-09-01,1,71589760
2010-09-01,2,700860
2010-09-01,3,93547024
2010-09-01,5,-99
2010-09-01,6,369606496
2010-09-01,7,391295808
2010-09-01,8,9420935
2010-09-01,9,10657848
2010-09-01,10,2222984192
2010-09-01,11,79969232
2010-09-01,12,58054484
2010-09-01,13,48745980
2010-09-01,14,4451112
2010-09-01,15,93329504
2010-09-01,16,8612928
2010-09-01,17,68060640
2010-09-01,18,4990020
2010-09-01,19,55822228
2010-09-01,20,247079360
2010-09-01,21,76838176
2010-09-01,22,81580824
2010-09-01,23,21511216
2010-09-01,24,209993264
2010-09-01,25,35259096
2010-09-01,26,10939304
2010-09-01,27,34163424
2010-09-01,28,98063712
2010-09-01,29,934993792
2010-09-01,30,3517948
2010-09-01,31,4120130
2010-09-01,32,21347272
2010-09-01,33,3538427
2010-09-01,35,1148703
2010-09-01,38,1099515
2010-09-01,41,5770215
2010-09-01,42,7300286
2010-09-01,43,924277
2010-09-01,45,4190677
2010-09-01,46,680303040
2010-09-01,47,13542312
2010-09-01,49,14611110
2010-09-01,50,-99
2010-09-01,51,169552896
2010-09-01,52,9268108
2010-09-01,53,-99
2010-09-01,55,-99
2010-09-01,56,164505
2010-09-01,58,3051725
2010-09-01,59,488769
2010-09-01,60,254316
2010-09-01,61,362825
2010-09-01,62,1338253
2010-09-01,64,-99
2010-09-01,68,3095333
2010-09-01,69,155638
2010-09-01,70,4973300
2010-09-01,71,613549
2010-09-01,72,509295
2010-09-01,73,-99
2010-09-01,74,246081
2010-09-01,75,-99
2010-09-01,77,5691166
2010-09-01,81,-99
2010-09-01,82,12067974
2010-09-01,85,56174
2010-09-01,86,508912
2010-09-01,92,-99
2010-09-01,93,8975
2010-09-01,94,1484024
2010-09-01,96,181733
2010-09-01,999,1215188
2010-10-01,1,91095856
2010-10-01,2,748692
2010-10-01,3,68233328
2010-10-01,5,-99
2010-10-01,6,329371456
2010-10-01,7,337199872
2010-10-01,8,14016080
2010-10-01,9,5207828
2010-10-01,10,2126838528
2010-10-01,11,80488416
2010-10-01,12,59257804
2010-10-01,13,50421288
2010-10-01,14,4953560
2010-10-01,15,95811968
2010-10-01,16,8627028
2010-10-01,17,64209352
2010-10-01,18,4425996
2010-10-01,19,61983260
2010-10-01,20,261175568
2010-10-01,21,88949040
2010-10-01,22,85829296
2010-10-01,23,20314096
2010-10-01,24,170150608
2010-10-01,25,41739248
2010-10-01,26,9710965
2010-10-01,27,32321964
2010-10-01,28,84216944
2010-10-01,29,807589440
2010-10-01,30,5999088
2010-10-01,31,5448844
2010-10-01,32,21464612
2010-10-01,33,2350749
2010-10-01,35,6634270
2010-10-01,38,836230
2010-10-01,41,513141
2010-10-01,42,6913557
2010-10-01,43,985491
2010-10-01,45,3974561
2010-10-01,46,615130944
2010-10-01,47,15015596
2010-10-01,49,28139170
2010-10-01,50,634216
2010-10-01,51,20056520
2010-10-01,52,136330928
2010-10-01,56,185978
2010-10-01,58,2564158
2010-10-01,59,413687
2010-10-01,60,305813
2010-10-01,61,-99
2010-10-01,62,1033230
2010-10-01,63,-99
2010-10-01,64,-99
2010-10-01,68,3556156
2010-10-01,69,213573
2010-10-01,70,4518481
2010-10-01,71,471443
2010-10-01,72,826906
2010-10-01,73,-99
2010-10-01,74,133005
2010-10-01,75,-99
2010-10-01,77,3455019
2010-10-01,79,211000
2010-10-01,82,2661401
2010-10-01,85,64245
2010-10-01,86,395890
2010-10-01,90,51664
2010-10-01,91,-99
2010-10-01,92,-99
2010-10-01,93,7620
2010-10-01,94,1084455
2010-10-01,95,-99
2010-10-01,96,113913
2010-10-01,999,702376
2010-11-01,1,106730712
2010-11-01,2,705842
2010-11-01,3,51318372
2010-11-01,5,-99
2010-11-01,6,502349536
2010-11-01,7,374800704
2010-11-01,8,14950788
2010-11-01,9,5594132
2010-11-01,10,1940744960
2010-11-01,11,78875464
2010-11-01,12,28399698
2010-11-01,13,53217080
2010-11-01,14,5131679
2010-11-01,15,87731040
2010-11-01,16,7755665
2010-11-01,17,63278048
2010-11-01,18,6313017
2010-11-01,19,81747704
2010-11-01,20,266938752
2010-11-01,21,79651352
2010-11-01,22,84573648
2010-11-01,23,17268906
2010-11-01,24,177837040
2010-11-01,25,43157888
2010-11-01,26,13967852
2010-11-01,27,27851788
2010-11-01,28,84305616
2010-11-01,29,897263040
2010-11-01,30,3098472
2010-11-01,31,4920611
2010-11-01,32,20080966
2010-11-01,33,1962173
2010-11-01,35,16823158
2010-11-01,38,868140
2010-11-01,41,631309
2010-11-01,42,10737868
2010-11-01,43,823249
2010-11-01,45,4592036
2010-11-01,46,463671232
2010-11-01,47,13573276
2010-11-01,49,3739274
2010-11-01,50,451749
2010-11-01,51,39486328
2010-11-01,52,13077885
2010-11-01,53,-99
2010-11-01,55,-99
2010-11-01,56,77936
2010-11-01,58,2969824
2010-11-01,59,573444
2010-11-01,60,62777
2010-11-01,61,565440
2010-11-01,62,1192900
2010-11-01,64,-99
2010-11-01,68,5265954
2010-11-01,69,-99
2010-11-01,70,3166911
2010-11-01,71,447835
2010-11-01,72,473707
2010-11-01,73,-99
2010-11-01,74,79079
2010-11-01,75,-99
2010-11-01,77,4756886
2010-11-01,79,-99
2010-11-01,81,-99
2010-11-01,82,4062083
2010-11-01,85,695651
2010-11-01,86,381216
2010-11-01,90,-99
2010-11-01,91,-99
2010-11-01,93,85879
2010-11-01,94,1277504
2010-11-01,95,-99
2010-11-01,96,536687
2010-11-01,999,1006182
2010-12-01,1,92109472
2010-12-01,2,939216
2010-12-01,3,45400596
2010-12-01,5,-99
2010-12-01,6,265853488
2010-12-01,7,385595488
2010-12-01,8,12761226
2010-12-01,9,7388811
2010-12-01,10,1751140992
2010-12-01,11,100101944
2010-12-01,12,15337456
2010-12-01,13,60948768
2010-12-01,14,5078215
2010-12-01,15,80562648
2010-12-01,16,8968996
2010-12-01,17,70805928
2010-12-01,18,4366331
2010-12-01,19,67894248
2010-12-01,20,312870944
2010-12-01,21,77387832
2010-12-01,22,84017360
2010-12-01,23,18741388
2010-12-01,24,190058448
2010-12-01,25,48167432
2010-12-01,26,11977192
2010-12-01,27,30579166
2010-12-01,28,67624936
2010-12-01,29,783930240
2010-12-01,30,13866555
2010-12-01,31,3615610
2010-12-01,32,22026894
2010-12-01,33,3539658
2010-12-01,35,8470498
2010-12-01,38,1060027
2010-12-01,39,-99
2010-12-01,41,4680224
2010-12-01,42,6709634
2010-12-01,43,695933
2010-12-01,45,3724962
2010-12-01,46,469845120
2010-12-01,47,15679353
2010-12-01,49,3263784
2010-12-01,50,-99
2010-12-01,51,51185264
2010-12-01,52,16075038
2010-12-01,55,-99
2010-12-01,56,48850
2010-12-01,58,3052045
2010-12-01,59,1200315
2010-12-01,60,733810
2010-12-01,61,110971
2010-12-01,62,861582
2010-12-01,63,-99
2010-12-01,64,-99
2010-12-01,68,3506518
2010-12-01,69,49784
2010-12-01,70,4185497
2010-12-01,71,1164750
2010-12-01,72,106657
2010-12-01,73,211971
2010-12-01,74,264859
2010-12-01,75,-99
2010-12-01,77,1454514
2010-12-01,82,4638285
2010-12-01,85,68210
2010-12-01,86,452833
2010-12-01,90,63524
2010-12-01,91,-99
2010-12-01,92,-99
2010-12-01,93,51266
2010-12-01,94,813825
2010-12-01,95,-99
2010-12-01,96,1492757
2010-12-01,999,2859922
2011-01-01,1,99721488
2011-01-01,2,801776
2011-01-01,3,31138020
2011-01-01,5,-99
2011-01-01,6,206599104
2011-01-01,7,341074272
2011-01-01,8,8337355
2011-01-01,9,6597694
2011-01-01,10,1803618816
2011-01-01,11,98350352
2011-01-01,12,28230462
2011-01-01,13,53792712
2011-01-01,14,4503005
2011-01-01,15,80733888
2011-01-01,16,8080578
2011-01-01,17,69001736
2011-01-01,18,4655885
2011-01-01,19,47095176
2011-01-01,20,243037088
2011-01-01,21,69135304
2011-01-01,22,80408392
2011-01-01,23,17501298
2011-01-01,24,166464512
2011-01-01,25,31025152
2011-01-01,26,9111767
2011-01-01,27,24560940
2011-01-01,28,86706496
2011-01-01,29,673590656
2011-01-01,30,5938462
2011-01-01,31,3417352
2011-01-01,32,21002816
2011-01-01,33,2239078
2011-01-01,35,7674900
2011-01-01,38,802980
2011-01-01,41,602581
2011-01-01,42,10550915
2011-01-01,43,1391265
2011-01-01,45,4043285
2011-01-01,46,537181376
2011-01-01,47,17310816
2011-01-01,49,33947584
2011-01-01,50,-99
2011-01-01,51,12036482
2011-01-01,52,9921553
2011-01-01,55,-99
2011-01-01,56,67368
2011-01-01,58,2490248
2011-01-01,59,478610
2011-01-01,60,345203
2011-01-01,61,226678
2011-01-01,62,1163954
2011-01-01,64,-99
2011-01-01,65,-99
2011-01-01,68,3271428
2011-01-01,69,46154
2011-01-01,70,3339184
2011-01-01,71,3389399
2011-01-01,72,253478
2011-01-01,73,-99
2011-01-01,74,-99
2011-01-01,77,3262745
2011-01-01,82,6587739
2011-01-01,85,-99
2011-01-01,86,374122
2011-01-01,90,-99
2011-01-01,91,-99
2011-01-01,93,-99
2011-01-01,94,814881
2011-01-01,95,-99
2011-01-01,96,1339236
2011-01-01,999,3446687
2011-02-01,1,146535840
2011-02-01,2,794917
2011-02-01,3,43767824
2011-02-01,5,-99
2011-02-01,6,357299552
2011-02-01,7,258165808
2011-02-01,8,8385069
2011-02-01,9,4225974
2011-02-01,10,1984592640
2011-02-01,11,79408288
2011-02-01,12,13642518
2011-02-01,13,56425020
2011-02-01,14,4102288
2011-02-01,15,75129528
2011-02-01,16,8941715
2011-02-01,17,67757576
2011-02-01,18,4446814
2011-02-01,19,45826720
2011-02-01,20,279515552
2011-02-01,21,63047888
2011-02-01,22,75579168
2011-02-01,23,18646104
2011-02-01,24,181091808
2011-02-01,25,30797600
2011-02-01,26,8227652
2011-02-01,27,28969812
2011-02-01,28,72048224
2011-02-01,29,591979200
2011-02-01,30,4037573
2011-02-01,31,3191668
2011-02-01,32,18275792
2011-02-01,33,2081231
2011-02-01,35,3507388
2011-02-01,38,903657
2011-02-01,41,192920
2011-02-01,42,7349147
2011-02-01,43,675941
2011-02-01,45,5304068
2011-02-01,46,548927808
2011-02-01,47,16832884
2011-02-01,49,28266968
2011-02-01,50,611509
2011-02-01,51,75805280
2011-02-01,52,5632439
2011-02-01,55,-99
2011-02-01,56,56359
2011-02-01,58,2309160
2011-02-01,59,773454
2011-02-01,60,70204
2011-02-01,61,82818
2011-02-01,62,3186556
2011-02-01,63,-99
2011-02-01,64,-99
2011-02-01,68,4770176
2011-02-01,69,-99
2011-02-01,70,2440468
2011-02-01,71,1316233
2011-02-01,72,488595
2011-02-01,73,-99
2011-02-01,74,315462
2011-02-01,75,-99
2011-02-01,77,3791762
2011-02-01,81,-99
2011-02-01,82,4892313
2011-02-01,85,-99
2011-02-01,86,398550
2011-02-01,90,26081
2011-02-01,93,-99
2011-02-01,94,785617
2011-02-01,95,-99
2011-02-01,96,728744
2011-02-01,999,2661406
2011-03-01,1,149866336
2011-03-01,2,1053852
2011-03-01,3,74119408
2011-03-01,5,-99
2011-03-01,6,364198368
2011-03-01,7,382349088
2011-03-01,8,12747615
2011-03-01,9,7596982
2011-03-01,10,2158210560
2011-03-01,11,81087272
2011-03-01,12,19295822
2011-03-01,13,68106616
2011-03-01,14,5274792
2011-03-01,15,86613056
2011-03-01,16,9436997
2011-03-01,17,71085712
2011-03-01,18,4089991
2011-03-01,19,43365392
2011-03-01,20,292608640
2011-03-01,21,59952936
2011-03-01,22,72908904
2011-03-01,23,18253914
2011-03-01,24,133831400
2011-03-01,25,29424000
2011-03-01,26,8385224
2011-03-01,27,26891428
2011-03-01,28,76582720
2011-03-01,29,704452736
2011-03-01,30,4244039
2011-03-01,31,2834963
2011-03-01,32,18850428
2011-03-01,33,413893
2011-03-01,35,7649612
2011-03-01,38,680673
2011-03-01,41,2263224
2011-03-01,42,6410705
2011-03-01,43,3651160
2011-03-01,45,3184535
2011-03-01,46,753000384
2011-03-01,47,15949061
2011-03-01,49,24337440
2011-03-01,50,1480938
2011-03-01,51,2900800
2011-03-01,52,6689730
2011-03-01,55,-99
2011-03-01,56,-99
2011-03-01,58,2987330
2011-03-01,59,399423
2011-03-01,60,20977
2011-03-01,61,-99
2011-03-01,62,1443921
2011-03-01,63,-99
2011-03-01,64,-99
2011-03-01,68,7815584
2011-03-01,69,-99
2011-03-01,70,1915750
2011-03-01,71,2595183
2011-03-01,72,496657
2011-03-01,73,179026
2011-03-01,74,-99
2011-03-01,75,-99
2011-03-01,77,3694044
2011-03-01,79,-99
2011-03-01,82,4906167
2011-03-01,85,-99
2011-03-01,86,1290645
2011-03-01,90,99670
2011-03-01,91,-99
2011-03-01,93,37304
2011-03-01,94,1060953
2011-03-01,95,39802
2011-03-01,96,1011463
2011-03-01,999,2282771
2011-04-01,1,109923568
2011-04-01,2,553927
2011-04-01,3,52600760
2011-04-01,5,-99
2011-04-01,6,498186144
2011-04-01,7,349174048
2011-04-01,8,11131683
2011-04-01,9,7352309
2011-04-01,10,2764325888
2011-04-01,11,83325496
2011-04-01,12,13848173
2011-04-01,13,65446384
2011-04-01,14,5461915
2011-04-01,15,85155896
2011-04-01,16,9351326
2011-04-01,17,68148464
2011-04-01,18,4325775
2011-04-01,19,86354624
2011-04-01,20,241412096
2011-04-01,21,80212864
2011-04-01,22,88590488
2011-04-01,23,18627408
2011-04-01,24,243699088
2011-04-01,25,34354920
2011-04-01,26,10772144
2011-04-01,27,29306236
2011-04-01,28,87390752
2011-04-01,29,884132800
2011-04-01,30,15834546
2011-04-01,31,4576641
2011-04-01,32,19736440
2011-04-01,33,2187890
2011-04-01,35,7782290
2011-04-01,38,851990
2011-04-01,41,4369216
2011-04-01,42,9241613
2011-04-01,43,2169198
2011-04-01,45,4697949
2011-04-01,46,911392448
2011-04-01,47,15236003
2011-04-01,49,26834716
2011-04-01,50,88866
2011-04-01,51,101367808
2011-04-01,52,10254495
2011-04-01,55,-99
2011-04-01,56,77464
