fecha,clae6,total_cif
2015-10-01,107301,11487717
2015-10-01,107309,9369169
2015-10-01,107410,-99
2015-10-01,107911,6439125
2015-10-01,107912,1227899
2015-10-01,107920,155853
2015-10-01,107930,1310569
2015-10-01,107991,3648741
2015-10-01,107992,-99
2015-10-01,107999,28357954
2015-10-01,108000,8291721
2015-10-01,109000,179257
2015-10-01,110100,5035273
2015-10-01,110212,6907183
2015-10-01,110290,-99
2015-10-01,110300,13625687
2015-10-01,110411,1541504
2015-10-01,110420,7615917
2015-10-01,110491,-99
2015-10-01,110492,7759756
2015-10-01,120010,144349
2015-10-01,120091,12151647
2015-10-01,120099,-99
2015-10-01,131110,-99
2015-10-01,131120,250592
2015-10-01,131131,1189985
2015-10-01,131132,3812626
2015-10-01,131139,12011652
2015-10-01,131201,-99
2015-10-01,131202,3616586
2015-10-01,131209,6887798
2015-10-01,131300,4533392
2015-10-01,139100,15398450
2015-10-01,139201,-99
2015-10-01,139202,3741007
2015-10-01,139203,924791
2015-10-01,139204,524600
2015-10-01,139209,5752099
2015-10-01,139300,1340716
2015-10-01,139400,692984
2015-10-01,139900,16258332
2015-10-01,141110,419117
2015-10-01,141120,1338862
2015-10-01,141130,63453
2015-10-01,141140,176118
2015-10-01,141191,339141
2015-10-01,141199,6972127
2015-10-01,141201,-99
2015-10-01,141202,119758
2015-10-01,142000,-99
2015-10-01,143010,429326
2015-10-01,143020,634815
2015-10-01,151100,9279794
2015-10-01,151200,1605217
2015-10-01,152011,4240257
2015-10-01,152021,1901695
2015-10-01,152031,17843580
2015-10-01,152040,2335168
2015-10-01,161001,584975
2015-10-01,161002,660165
2015-10-01,162100,6039266
2015-10-01,162201,510602
2015-10-01,162903,1438609
2015-10-01,162909,2481534
2015-10-01,170101,-99
2015-10-01,170102,13646634
2015-10-01,170201,3057239
2015-10-01,170202,36623696
2015-10-01,170910,24619288
2015-10-01,170990,18686196
2015-10-01,181101,2728057
2015-10-01,181109,10260342
2015-10-01,181200,727461
2015-10-01,182000,-99
2015-10-01,191000,-99
2015-10-01,192000,53521868
2015-10-01,201110,3013760
2015-10-01,201120,740607
2015-10-01,201130,4210264
2015-10-01,201180,7562060
2015-10-01,201190,3619613
2015-10-01,201210,291988
2015-10-01,201220,-99
2015-10-01,201300,-99
2015-10-01,201401,28031646
2015-10-01,201409,24557324
2015-10-01,202101,76047288
2015-10-01,202200,28227084
2015-10-01,202311,2599468
2015-10-01,202312,16566038
2015-10-01,202320,9478762
2015-10-01,202906,5630274
2015-10-01,202907,4303150
2015-10-01,202908,87220960
2015-10-01,203000,102477
2015-10-01,210010,113952896
2015-10-01,210020,3660221
2015-10-01,210030,1276850
2015-10-01,210090,2655232
2015-10-01,221110,33431322
2015-10-01,221120,-99
2015-10-01,221901,689769
2015-10-01,221909,3382830
2015-10-01,222010,21156672
2015-10-01,222090,64112056
2015-10-01,231010,4030543
2015-10-01,231020,4910557
2015-10-01,231090,1189595
2015-10-01,239100,889350
2015-10-01,239201,1149761
2015-10-01,239202,2575182
2015-10-01,239209,2434913
2015-10-01,239310,2851892
2015-10-01,239391,-99
2015-10-01,239399,-99
2015-10-01,239410,5973910
2015-10-01,239422,357370
2015-10-01,239510,93830
2015-10-01,239591,530330
2015-10-01,239592,150591
2015-10-01,239593,1991593
2015-10-01,239600,3417027
2015-10-01,239900,8491147
2015-10-01,241001,6119530
2015-10-01,241009,95759128
2015-10-01,242010,19022836
2015-10-01,242090,4518046
2015-10-01,243100,3996829
2015-10-01,243200,4458751
2015-10-01,251101,496606
2015-10-01,251102,1263937
2015-10-01,251200,3573901
2015-10-01,252000,1515198
2015-10-01,259100,10686834
2015-10-01,259200,1090470
2015-10-01,259301,2548412
2015-10-01,259302,166103
2015-10-01,259309,1192248
2015-10-01,259910,6518360
2015-10-01,259991,-99
2015-10-01,259992,-99
2015-10-01,259993,4478075
2015-10-01,259999,25309840
2015-10-01,261000,1763392
2015-10-01,262000,43600112
2015-10-01,263000,172790704
2015-10-01,264000,274565632
2015-10-01,265101,2732909
2015-10-01,265102,663534
2015-10-01,265200,-99
2015-10-01,266010,1653417
2015-10-01,266090,3872863
2015-10-01,267001,1385269
2015-10-01,268000,-99
2015-10-01,271010,9823635
2015-10-01,271020,6709687
2015-10-01,272000,4074916
2015-10-01,273110,1432833
2015-10-01,273190,24915836
2015-10-01,274000,2127110
2015-10-01,275010,4199835
2015-10-01,275020,26889976
2015-10-01,275091,10473595
2015-10-01,275092,908628
2015-10-01,275099,6620511
2015-10-01,279000,9440200
2015-10-01,281100,16859776
2015-10-01,281201,9464024
2015-10-01,281301,8694854
2015-10-01,281400,1799410
2015-10-01,281500,492343
2015-10-01,281600,3613177
2015-10-01,281700,-99
2015-10-01,281900,7558109
2015-10-01,282110,-99
2015-10-01,282120,11220631
2015-10-01,282130,-99
2015-10-01,282200,1545197
2015-10-01,282300,881797
2015-10-01,282400,2755797
2015-10-01,282500,1843331
2015-10-01,282600,731643
2015-10-01,282901,379994
2015-10-01,282909,16225944
2015-10-01,291000,764600448
2015-10-01,292000,3332698
2015-10-01,293090,114079856
2015-10-01,301100,366481
2015-10-01,301200,215143
2015-10-01,302000,385050
2015-10-01,303000,506606
2015-10-01,309100,21567840
2015-10-01,309200,2975505
2015-10-01,309900,318878
2015-10-01,310010,2980267
2015-10-01,310020,1379327
2015-10-01,310030,1065261
2015-10-01,321011,-99
2015-10-01,321020,-99
2015-10-01,322001,-99
2015-10-01,323001,934055
2015-10-01,324000,1085747
2015-10-01,329010,289745
2015-10-01,329020,134115
2015-10-01,329030,-99
2015-10-01,329040,294241
2015-10-01,329090,9356068
2015-10-01,331210,5095167
2015-10-01,331290,7852845
2015-10-01,331301,86976
2015-10-01,331400,-99
2015-10-01,331900,1176154
2015-10-01,332000,-99
2015-10-01,351110,18083048
2015-10-01,351130,9934480
2015-10-01,351190,832067
2015-10-01,351201,-99
2015-10-01,351320,377236
2015-10-01,352020,-99
2015-10-01,381100,-99
2015-10-01,381200,-99
2015-10-01,382010,386423
2015-10-01,382020,-99
2015-10-01,410011,595212
2015-10-01,410021,1300953
2015-10-01,421000,4453794
2015-10-01,422100,-99
2015-10-01,422200,4331728
2015-10-01,429010,2114471
2015-10-01,429090,3350017
2015-10-01,431210,1925780
2015-10-01,431220,-99
2015-10-01,432110,295041
2015-10-01,432190,1226741
2015-10-01,432200,76532
2015-10-01,432910,492929
2015-10-01,432920,-99
2015-10-01,432990,786266
2015-10-01,433010,-99
2015-10-01,433020,-99
2015-10-01,439100,-99
2015-10-01,439910,161974
2015-10-01,439990,2737151
2015-10-01,451110,11738251
2015-10-01,451190,17083334
2015-10-01,452220,-99
2015-10-01,452300,-99
2015-10-01,452401,843587
2015-10-01,452600,-99
2015-10-01,452990,73298
2015-10-01,453100,32027556
2015-10-01,453210,573993
2015-10-01,453220,168162
2015-10-01,453291,1323610
2015-10-01,453292,-99
2015-10-01,454010,50235784
2015-10-01,461011,13366117
2015-10-01,461012,-99
2015-10-01,461013,-99
2015-10-01,461019,968198
2015-10-01,461039,-99
2015-10-01,461091,-99
2015-10-01,461092,-99
2015-10-01,461093,2431182
2015-10-01,461094,702874
2015-10-01,461099,62750292
2015-10-01,462120,1757843
2015-10-01,462131,13432789
2015-10-01,462132,-99
2015-10-01,462190,2394196
2015-10-01,462201,-99
2015-10-01,462209,1066701
2015-10-01,463111,1064434
2015-10-01,463112,-99
2015-10-01,463121,-99
2015-10-01,463130,-99
2015-10-01,463140,15116367
2015-10-01,463154,2012868
2015-10-01,463159,-99
2015-10-01,463160,1121852
2015-10-01,463170,782630
2015-10-01,463180,1483881
2015-10-01,463191,5229567
2015-10-01,463199,9719355
2015-10-01,463211,199736
2015-10-01,463219,254425
2015-10-01,463220,-99
2015-10-01,463300,507437
2015-10-01,464111,13315620
2015-10-01,464112,507611
2015-10-01,464113,1230083
2015-10-01,464114,751570
2015-10-01,464119,3779723
2015-10-01,464122,-99
2015-10-01,464129,5347484
2015-10-01,464130,23453382
2015-10-01,464141,253165
2015-10-01,464142,198727
2015-10-01,464149,6038402
2015-10-01,464150,-99
2015-10-01,464211,1859880
2015-10-01,464212,555995
2015-10-01,464221,14072227
2015-10-01,464223,7737949
2015-10-01,464310,153028112
2015-10-01,464320,23423820
2015-10-01,464330,21485686
2015-10-01,464340,6748768
2015-10-01,464410,4202950
2015-10-01,464420,5677824
2015-10-01,464501,17190356
2015-10-01,464502,25923868
2015-10-01,464610,288024
2015-10-01,464620,8642834
2015-10-01,464631,1355141
2015-10-01,464632,6412547
2015-10-01,464910,148901
2015-10-01,464920,434520
2015-10-01,464930,3384717
2015-10-01,464940,3409901
2015-10-01,464950,5089881
2015-10-01,464991,293865
2015-10-01,464999,3121228
2015-10-01,465100,66359120
2015-10-01,465210,8972383
2015-10-01,465220,2088020
2015-10-01,465310,14347482
2015-10-01,465320,1167318
2015-10-01,465330,2203382
2015-10-01,465340,8062397
2015-10-01,465350,23452084
2015-10-01,465360,-99
2015-10-01,465390,27850552
2015-10-01,465400,18134646
2015-10-01,465500,-99
2015-10-01,465610,915664
2015-10-01,465690,2452224
2015-10-01,465910,6990263
2015-10-01,465920,166104
2015-10-01,465930,17622056
2015-10-01,465990,32125396
2015-10-01,466110,2936693
2015-10-01,466129,1487567
2015-10-01,466200,9466289
2015-10-01,466310,301801
2015-10-01,466320,2509941
2015-10-01,466330,12188323
2015-10-01,466340,5464876
2015-10-01,466350,-99
2015-10-01,466360,882960
2015-10-01,466370,152366
2015-10-01,466391,2980854
2015-10-01,466399,4402574
2015-10-01,466910,341933
2015-10-01,466920,-99
2015-10-01,466931,6348952
2015-10-01,466932,52875360
2015-10-01,466939,12042342
2015-10-01,466940,106136
2015-10-01,466990,6036255
2015-10-01,469010,1445277
2015-10-01,469090,115455000
2015-10-01,471110,23429092
2015-10-01,471120,14112239
2015-10-01,471190,316150
2015-10-01,471900,-99
2015-10-01,472120,-99
2015-10-01,472130,-99
2015-10-01,472172,-99
2015-10-01,472190,424548
2015-10-01,472200,-99
2015-10-01,472300,-99
2015-10-01,473000,233244
2015-10-01,474010,6037660
2015-10-01,474020,-99
2015-10-01,475110,-99
2015-10-01,475120,194687
2015-10-01,475190,280052
2015-10-01,475210,-99
2015-10-01,475220,318029
2015-10-01,475230,705252
2015-10-01,475240,-99
2015-10-01,475250,91378
2015-10-01,475260,-99
2015-10-01,475270,291926
2015-10-01,475290,1533120
2015-10-01,475300,6942161
2015-10-01,475410,183813
2015-10-01,475420,-99
2015-10-01,475430,153548
2015-10-01,475440,-99
2015-10-01,475490,2413287
2015-10-01,476110,252764
2015-10-01,476120,-99
2015-10-01,476130,144464
2015-10-01,476310,3634872
2015-10-01,476320,135344
2015-10-01,476400,622991
2015-10-01,477110,-99
2015-10-01,477130,-99
2015-10-01,477140,716065
2015-10-01,477190,8488468
2015-10-01,477210,-99
2015-10-01,477220,1304200
2015-10-01,477230,-99
2015-10-01,477290,1566183
2015-10-01,477310,-99
2015-10-01,477320,843913
2015-10-01,477330,4624283
2015-10-01,477410,756985
2015-10-01,477420,439410
2015-10-01,477430,277757
2015-10-01,477440,6490655
2015-10-01,477470,69962
2015-10-01,477490,2444226
2015-10-01,479101,92471
2015-10-01,479109,-99
2015-10-01,479900,145887
2015-10-01,491110,936378
2015-10-01,491200,801196
2015-10-01,492120,-99
2015-10-01,492180,-99
2015-10-01,492210,-99
2015-10-01,492280,-99
2015-10-01,492290,3198878
2015-10-01,493110,-99
2015-10-01,493200,-99
2015-10-01,501200,358773
2015-10-01,502200,-99
2015-10-01,511000,44609220
2015-10-01,512000,-99
2015-10-01,521010,-99
2015-10-01,521020,-99
2015-10-01,522091,1608293
2015-10-01,522099,2327352
2015-10-01,523011,1590799
2015-10-01,523019,478653
2015-10-01,523090,5960336
2015-10-01,524110,-99
2015-10-01,524190,-99
2015-10-01,524210,-99
2015-10-01,524230,-99
2015-10-01,524290,4767279
2015-10-01,524310,-99
2015-10-01,524330,85161
2015-10-01,524390,361463
2015-10-01,530010,-99
2015-10-01,530090,-99
2015-10-01,551022,-99
2015-10-01,552000,-99
2015-10-01,561011,-99
2015-10-01,561013,-99
2015-10-01,561019,-99
2015-10-01,581100,1611020
2015-10-01,581300,6681403
2015-10-01,581900,-99
2015-10-01,591110,-99
2015-10-01,591120,-99
2015-10-01,591200,8236
2015-10-01,591300,272904
2015-10-01,602100,-99
2015-10-01,602200,4911706
2015-10-01,602310,1552757
2015-10-01,602320,293925
2015-10-01,611090,5308273
2015-10-01,612000,77205912
2015-10-01,613000,-99
2015-10-01,614010,743783
2015-10-01,614090,191161
2015-10-01,619000,1567973
2015-10-01,620100,1222676
2015-10-01,620200,144825
2015-10-01,620900,8000707
2015-10-01,631110,86892
2015-10-01,641910,-99
2015-10-01,641930,1841919
2015-10-01,649290,-99
2015-10-01,649999,-99
2015-10-01,661920,-99
2015-10-01,681010,-99
2015-10-01,681098,1634170
2015-10-01,681099,-99
2015-10-01,702091,370729
2015-10-01,702092,423230
2015-10-01,702099,910914
2015-10-01,711001,393646
2015-10-01,711002,90881
2015-10-01,711003,1736134
2015-10-01,711009,1844152
2015-10-01,712000,59413
2015-10-01,721010,978089
2015-10-01,721020,358749
2015-10-01,721030,857
2015-10-01,721090,-99
2015-10-01,731001,-99
2015-10-01,731009,572440
2015-10-01,732000,-99
2015-10-01,749009,151462
2015-10-01,750000,-99
2015-10-01,773010,-99
2015-10-01,773030,1729090
2015-10-01,773040,1601040
2015-10-01,773090,2037912
2015-10-01,774000,-99
2015-10-01,801020,-99
2015-10-01,801090,634559
2015-10-01,813000,-99
2015-10-01,821100,-99
2015-10-01,821900,324518
2015-10-01,823000,-99
2015-10-01,829900,25024924
2015-10-01,853201,-99
2015-10-01,861010,-99
2015-10-01,862110,-99
2015-10-01,862200,-99
2015-10-01,863110,207
2015-10-01,863120,-99
2015-10-01,863190,-99
2015-10-01,863200,2290727
2015-10-01,863300,-99
2015-10-01,869090,5941386
2015-10-01,900011,-99
2015-10-01,900030,-99
2015-10-01,900091,-99
2015-10-01,920009,-99
2015-10-01,931010,-99
2015-10-01,931042,-99
2015-10-01,939090,-99
2015-10-01,949100,370474
2015-10-01,949990,1649314
2015-10-01,951100,854724
2015-10-01,951200,-99
2015-10-01,952100,330695
2015-10-01,960102,-99
2015-10-01,960201,-99
2015-10-01,960990,1301444
2015-10-01,999999,160092
2015-11-01,11119,61600
2015-11-01,11121,-99
2015-11-01,11211,-99
2015-11-01,11299,-99
2015-11-01,11310,195894
2015-11-01,11911,-99
2015-11-01,11912,-99
2015-11-01,12110,444444
2015-11-01,12200,-99
2015-11-01,12311,984313
2015-11-01,12320,-99
2015-11-01,12410,-99
2015-11-01,12420,-99
2015-11-01,12490,327844
2015-11-01,12900,-99
2015-11-01,13011,381136
2015-11-01,13012,1414758
2015-11-01,13013,-99
2015-11-01,13019,149094
2015-11-01,13020,-99
2015-11-01,14113,853256
2015-11-01,14121,-99
2015-11-01,14211,-99
2015-11-01,14510,-99
2015-11-01,14810,992683
2015-11-01,14820,754166
2015-11-01,14910,-99
2015-11-01,14930,-99
2015-11-01,16120,-99
2015-11-01,16190,-99
2015-11-01,16210,190019
2015-11-01,16291,-99
2015-11-01,21030,-99
2015-11-01,22010,-99
2015-11-01,31110,396119
2015-11-01,31120,2505650
2015-11-01,31200,-99
2015-11-01,61000,36368840
2015-11-01,62000,-99
2015-11-01,71000,-99
2015-11-01,72910,2006261
2015-11-01,72990,10224839
2015-11-01,81100,-99
2015-11-01,81200,-99
2015-11-01,81300,105286
2015-11-01,89120,894085
2015-11-01,89300,-99
2015-11-01,89900,1667501
2015-11-01,91000,66641308
2015-11-01,99000,964582
2015-11-01,101011,1530650
2015-11-01,101012,917159
2015-11-01,101020,3838083
2015-11-01,101030,5045593
2015-11-01,101040,-99
2015-11-01,101091,-99
2015-11-01,101099,961962
2015-11-01,102001,5500300
2015-11-01,102002,-99
2015-11-01,103011,3514198
2015-11-01,103012,-99
2015-11-01,103020,1325148
2015-11-01,103030,9476937
2015-11-01,103091,1494808
2015-11-01,103099,4436072
2015-11-01,104011,17359580
2015-11-01,104012,-99
2015-11-01,104013,11097656
2015-11-01,105010,1389126
2015-11-01,105020,1214247
2015-11-01,105030,514342
2015-11-01,105090,3431269
2015-11-01,106110,1911231
2015-11-01,106120,333794
2015-11-01,106131,-99
2015-11-01,106139,-99
2015-11-01,106200,-99
2015-11-01,107110,1542453
2015-11-01,107121,1397519
2015-11-01,107129,-99
2015-11-01,107200,1521305
2015-11-01,107301,7997571
2015-11-01,107309,9843238
2015-11-01,107410,-99
2015-11-01,107420,-99
2015-11-01,107911,5717438
2015-11-01,107912,576346
2015-11-01,107920,304049
2015-11-01,107930,1376483
2015-11-01,107991,4025106
2015-11-01,107992,-99
2015-11-01,107999,22211640
2015-11-01,108000,7044230
2015-11-01,109000,444610
2015-11-01,110100,2621514
2015-11-01,110212,4221246
2015-11-01,110300,12095666
2015-11-01,110411,403208
2015-11-01,110420,2796670
2015-11-01,110492,8007963
2015-11-01,120010,1063380
2015-11-01,120091,-99
2015-11-01,120099,-99
2015-11-01,131110,-99
2015-11-01,131120,301621
2015-11-01,131131,2389997
2015-11-01,131132,2704281
2015-11-01,131139,11729813
2015-11-01,131201,-99
2015-11-01,131202,2894338
2015-11-01,131209,5765441
2015-11-01,131300,5875636
2015-11-01,139100,9538210
2015-11-01,139201,1794198
2015-11-01,139202,3439818
2015-11-01,139203,909472
2015-11-01,139204,234623
2015-11-01,139209,6038021
2015-11-01,139300,1793121
2015-11-01,139400,629975
2015-11-01,139900,16353164
2015-11-01,141110,402654
2015-11-01,141120,599381
2015-11-01,141130,-99
2015-11-01,141140,-99
2015-11-01,141191,330059
2015-11-01,141199,4520355
2015-11-01,141201,444644
2015-11-01,141202,78213
2015-11-01,142000,-99
2015-11-01,143010,460513
2015-11-01,143020,1097562
2015-11-01,151100,7469801
2015-11-01,151200,2909785
2015-11-01,152011,2047372
2015-11-01,152021,1613291
2015-11-01,152031,14227629
2015-11-01,152040,2049892
2015-11-01,161001,666363
2015-11-01,161002,360171
2015-11-01,162100,4374541
2015-11-01,162201,265646
2015-11-01,162300,-99
2015-11-01,162903,1913837
2015-11-01,162909,2307677
2015-11-01,170101,-99
2015-11-01,170102,15655511
2015-11-01,170201,2629922
2015-11-01,170202,32705912
2015-11-01,170910,46550276
2015-11-01,170990,18209876
2015-11-01,181101,3081099
2015-11-01,181109,12406443
2015-11-01,181200,731259
2015-11-01,191000,-99
2015-11-01,192000,47347364
2015-11-01,201110,2176368
2015-11-01,201120,608746
2015-11-01,201130,5226058
2015-11-01,201180,4443273
2015-11-01,201190,3364750
2015-11-01,201210,555033
2015-11-01,201220,-99
2015-11-01,201300,1183633
2015-11-01,201401,26759504
2015-11-01,201409,14713191
2015-11-01,202101,75377480
2015-11-01,202200,25980084
2015-11-01,202311,2608078
2015-11-01,202312,14139567
2015-11-01,202320,8794252
2015-11-01,202906,2781065
2015-11-01,202907,2915556
2015-11-01,202908,83773312
2015-11-01,203000,-99
2015-11-01,210010,100209232
2015-11-01,210020,3988091
2015-11-01,210030,2227059
2015-11-01,210090,1686305
2015-11-01,221110,24583816
2015-11-01,221120,690577
2015-11-01,221901,645217
2015-11-01,221909,2802640
2015-11-01,222010,30484546
2015-11-01,222090,63346032
2015-11-01,231010,4621613
2015-11-01,231020,6055063
2015-11-01,231090,1502191
2015-11-01,239100,370169
2015-11-01,239201,992112
2015-11-01,239202,2607601
2015-11-01,239209,2413232
2015-11-01,239310,1226860
2015-11-01,239399,214289
2015-11-01,239410,6166810
2015-11-01,239422,280296
2015-11-01,239591,282788
2015-11-01,239592,410558
2015-11-01,239593,2508058
2015-11-01,239600,2825966
2015-11-01,239900,3877300
2015-11-01,241001,10974188
2015-11-01,241009,79348816
2015-11-01,242010,19478200
2015-11-01,242090,4004854
2015-11-01,243100,6138459
2015-11-01,243200,5067202
2015-11-01,251101,373708
2015-11-01,251102,1728417
2015-11-01,251200,2851766
2015-11-01,252000,-99
2015-11-01,259100,4408504
2015-11-01,259200,653400
2015-11-01,259301,2607384
2015-11-01,259302,176902
2015-11-01,259309,626279
2015-11-01,259910,9492954
2015-11-01,259991,-99
2015-11-01,259993,3150169
2015-11-01,259999,21489908
2015-11-01,261000,1146244
2015-11-01,262000,39444960
2015-11-01,263000,145961696
2015-11-01,264000,215761808
2015-11-01,265101,2383582
2015-11-01,265102,329862
2015-11-01,266010,1025330
2015-11-01,266090,3441524
2015-11-01,267001,1756636
2015-11-01,267002,-99
2015-11-01,268000,-99
2015-11-01,271010,9755600
2015-11-01,271020,7632380
2015-11-01,272000,3862072
2015-11-01,273110,1149010
2015-11-01,273190,23199600
2015-11-01,274000,2055054
2015-11-01,275010,4322118
2015-11-01,275020,24698244
2015-11-01,275091,13293034
2015-11-01,275092,991417
2015-11-01,275099,4382020
2015-11-01,279000,12056047
2015-11-01,281100,14422712
2015-11-01,281201,9592296
2015-11-01,281301,6269360
2015-11-01,281400,996423
2015-11-01,281500,106757
2015-11-01,281600,2523369
2015-11-01,281700,1972442
2015-11-01,281900,6679361
2015-11-01,282110,-99
2015-11-01,282120,5372494
2015-11-01,282130,-99
2015-11-01,282200,1237302
2015-11-01,282300,242653
2015-11-01,282400,2900593
2015-11-01,282500,3015424
2015-11-01,282600,930687
2015-11-01,282901,415693
2015-11-01,282909,14770027
2015-11-01,291000,690171008
2015-11-01,292000,4191680
2015-11-01,293090,148716624
2015-11-01,301100,589408
2015-11-01,301200,496897
2015-11-01,302000,418844
2015-11-01,303000,728346
2015-11-01,309100,22403876
2015-11-01,309200,2572918
2015-11-01,309900,-99
2015-11-01,310010,4059828
2015-11-01,310020,961296
2015-11-01,310030,919716
2015-11-01,321020,-99
2015-11-01,322001,115532
2015-11-01,323001,845932
2015-11-01,324000,444222
2015-11-01,329010,75301
2015-11-01,329020,147197
2015-11-01,329030,-99
2015-11-01,329040,77274
2015-11-01,329090,8588691
2015-11-01,331101,-99
2015-11-01,331210,5167721
2015-11-01,331290,7106025
2015-11-01,331301,56605
2015-11-01,331400,-99
2015-11-01,331900,1318007
2015-11-01,332000,110370
2015-11-01,351110,23145674
2015-11-01,351130,-99
2015-11-01,351190,623144
2015-11-01,351201,-99
2015-11-01,351320,2099121
2015-11-01,352020,-99
2015-11-01,381100,-99
2015-11-01,381200,-99
2015-11-01,382010,153726
2015-11-01,382020,930319
2015-11-01,410011,1068079
2015-11-01,410021,8990944
2015-11-01,421000,6732434
2015-11-01,422100,-99
2015-11-01,422200,2358739
2015-11-01,429010,4762223
2015-11-01,429090,2389025
2015-11-01,431210,2945688
2015-11-01,431220,-99
2015-11-01,432110,-99
2015-11-01,432190,2052067
2015-11-01,432200,-99
2015-11-01,432910,1223767
2015-11-01,432920,-99
2015-11-01,432990,716428
2015-11-01,433010,-99
2015-11-01,433020,28408
2015-11-01,439910,524724
2015-11-01,439990,2812163
2015-11-01,451110,14571289
2015-11-01,451190,16495457
2015-11-01,452210,-99
2015-11-01,452300,-99
2015-11-01,452401,-99
2015-11-01,452910,-99
2015-11-01,452990,573045
2015-11-01,453100,31541520
2015-11-01,453210,458429
2015-11-01,453220,125011
2015-11-01,453291,1502819
2015-11-01,453292,-99
2015-11-01,454010,38516776
2015-11-01,461011,12076482
2015-11-01,461012,-99
2015-11-01,461013,-99
2015-11-01,461019,1066825
2015-11-01,461091,-99
2015-11-01,461092,-99
2015-11-01,461093,3574061
2015-11-01,461094,1121303
2015-11-01,461095,-99
2015-11-01,461099,62852012
2015-11-01,462120,2128009
2015-11-01,462131,2360593
2015-11-01,462190,3160469
2015-11-01,462209,652290
2015-11-01,463111,633977
2015-11-01,463112,-99
2015-11-01,463121,-99
2015-11-01,463129,-99
2015-11-01,463130,856518
2015-11-01,463140,11332479
2015-11-01,463154,1089618
2015-11-01,463160,909779
2015-11-01,463170,489820
2015-11-01,463180,1947831
2015-11-01,463191,4024762
2015-11-01,463199,8386063
2015-11-01,463211,-99
2015-11-01,463219,177551
2015-11-01,463220,785578
2015-11-01,463300,2479578
2015-11-01,464111,16471849
2015-11-01,464112,628186
2015-11-01,464113,812234
2015-11-01,464114,605572
2015-11-01,464119,5002174
2015-11-01,464122,-99
2015-11-01,464129,4183106
2015-11-01,464130,11242008
2015-11-01,464141,130935
2015-11-01,464142,305010
2015-11-01,464149,5018421
2015-11-01,464150,344141
2015-11-01,464211,2555780
2015-11-01,464212,699988
2015-11-01,464221,12692672
2015-11-01,464222,-99
2015-11-01,464223,6480466
2015-11-01,464310,186438768
2015-11-01,464320,21244860
2015-11-01,464330,20029744
2015-11-01,464340,6376441
2015-11-01,464410,3845892
2015-11-01,464420,4573840
2015-11-01,464501,20952422
2015-11-01,464502,19370428
2015-11-01,464610,426990
2015-11-01,464620,8224732
2015-11-01,464631,1957557
2015-11-01,464632,8906768
2015-11-01,464910,248644
2015-11-01,464920,666919
2015-11-01,464930,6894962
2015-11-01,464940,2882887
2015-11-01,464950,4203875
2015-11-01,464991,165862
2015-11-01,464999,4149745
2015-11-01,465100,52492656
2015-11-01,465210,14168333
2015-11-01,465220,2332141
2015-11-01,465310,15456298
2015-11-01,465320,1249640
2015-11-01,465330,1480452
2015-11-01,465340,9901759
2015-11-01,465350,24152518
2015-11-01,465360,105942
2015-11-01,465390,32482172
2015-11-01,465400,14342924
2015-11-01,465500,-99
2015-11-01,465610,-99
2015-11-01,465690,1526360
2015-11-01,465910,4724816
2015-11-01,465920,157438
2015-11-01,465930,17379936
2015-11-01,465990,34080600
2015-11-01,466110,2453875
2015-11-01,466129,1959487
2015-11-01,466200,12754833
2015-11-01,466310,159164
2015-11-01,466320,2322880
2015-11-01,466330,8949200
2015-11-01,466340,4914014
2015-11-01,466350,772429
2015-11-01,466360,1187945
2015-11-01,466370,359868
2015-11-01,466391,1827386
2015-11-01,466399,3673336
2015-11-01,466910,440243
2015-11-01,466920,-99
2015-11-01,466931,5311120
2015-11-01,466932,52102488
2015-11-01,466939,11639205
2015-11-01,466940,-99
2015-11-01,466990,5291107
2015-11-01,469010,1453028
2015-11-01,469090,107592688
2015-11-01,471110,15663536
2015-11-01,471120,13623194
2015-11-01,471190,142716
2015-11-01,471900,4611538
2015-11-01,472120,-99
2015-11-01,472190,-99
2015-11-01,472200,-99
2015-11-01,473000,52105
2015-11-01,474010,5977770
2015-11-01,474020,150743
2015-11-01,475110,-99
2015-11-01,475120,-99
2015-11-01,475190,90914
2015-11-01,475210,-99
2015-11-01,475220,182779
2015-11-01,475230,850551
2015-11-01,475240,-99
2015-11-01,475250,213062
2015-11-01,475260,-99
2015-11-01,475270,55608
2015-11-01,475290,1818407
2015-11-01,475300,7579261
2015-11-01,475410,81479
2015-11-01,475430,154572
2015-11-01,475440,757092
2015-11-01,475490,3114169
2015-11-01,476110,293529
2015-11-01,476120,-99
2015-11-01,476130,84279
2015-11-01,476310,1615128
2015-11-01,476320,-99
2015-11-01,476400,1228547
2015-11-01,477110,-99
2015-11-01,477130,-99
2015-11-01,477140,810271
2015-11-01,477190,6653578
2015-11-01,477210,-99
2015-11-01,477220,735146
2015-11-01,477230,-99
2015-11-01,477290,3109382
2015-11-01,477310,-99
2015-11-01,477320,1302733
2015-11-01,477330,4649403
2015-11-01,477410,277502
2015-11-01,477420,-99
2015-11-01,477430,427590
2015-11-01,477440,5347214
2015-11-01,477470,-99
2015-11-01,477490,2169077
2015-11-01,479101,81020
2015-11-01,479109,-99
2015-11-01,479900,314513
2015-11-01,491110,-99
2015-11-01,491200,2446046
2015-11-01,492190,-99
2015-11-01,492229,-99
2015-11-01,492280,-99
2015-11-01,492290,2785136
2015-11-01,493110,-99
2015-11-01,493200,-99
2015-11-01,501200,360177
2015-11-01,502200,-99
