fecha,letra,empresas
2017-09-01,M,43
2017-09-01,N,25
2017-09-01,O,-99
2017-09-01,P,-99
2017-09-01,Q,7
2017-09-01,R,3
2017-09-01,S,13
2017-10-01,A,263
2017-10-01,B,71
2017-10-01,C,2715
2017-10-01,D,4
2017-10-01,E,6
2017-10-01,F,10
2017-10-01,G,778
2017-10-01,H,65
2017-10-01,I,5
2017-10-01,J,57
2017-10-01,K,-99
2017-10-01,L,-99
2017-10-01,M,31
2017-10-01,N,27
2017-10-01,O,-99
2017-10-01,P,-99
2017-10-01,Q,3
2017-10-01,R,-99
2017-10-01,S,11
2017-11-01,A,280
2017-11-01,B,66
2017-11-01,C,2805
2017-11-01,D,9
2017-11-01,E,7
2017-11-01,F,17
2017-11-01,G,828
2017-11-01,H,72
2017-11-01,I,3
2017-11-01,J,62
2017-11-01,K,-99
2017-11-01,L,7
2017-11-01,M,43
2017-11-01,N,28
2017-11-01,O,-99
2017-11-01,P,-99
2017-11-01,Q,3
2017-11-01,R,-99
2017-11-01,S,13
2017-12-01,A,266
2017-12-01,B,70
2017-12-01,C,2762
2017-12-01,D,8
2017-12-01,E,11
2017-12-01,F,14
2017-12-01,G,848
2017-12-01,H,69
2017-12-01,I,4
2017-12-01,J,61
2017-12-01,K,-99
2017-12-01,M,47
2017-12-01,N,28
2017-12-01,P,-99
2017-12-01,Q,6
2017-12-01,R,7
2017-12-01,S,12
2017-12-01,U,-99
2018-01-01,A,252
2018-01-01,B,66
2018-01-01,C,2479
2018-01-01,D,7
2018-01-01,E,3
2018-01-01,F,9
2018-01-01,G,783
2018-01-01,H,70
2018-01-01,I,3
2018-01-01,J,60
2018-01-01,K,-99
2018-01-01,L,4
2018-01-01,M,34
2018-01-01,N,27
2018-01-01,O,-99
2018-01-01,P,-99
2018-01-01,Q,4
2018-01-01,R,-99
2018-01-01,S,9
2018-02-01,A,259
2018-02-01,B,62
2018-02-01,C,2408
2018-02-01,D,7
2018-02-01,E,5
2018-02-01,F,10
2018-02-01,G,726
2018-02-01,H,63
2018-02-01,I,3
2018-02-01,J,56
2018-02-01,K,-99
2018-02-01,L,5
2018-02-01,M,31
2018-02-01,N,22
2018-02-01,O,-99
2018-02-01,P,3
2018-02-01,Q,6
2018-02-01,R,-99
2018-02-01,S,9
2018-03-01,A,292
2018-03-01,B,65
2018-03-01,C,2624
2018-03-01,D,8
2018-03-01,E,6
2018-03-01,F,15
2018-03-01,G,867
2018-03-01,H,77
2018-03-01,I,3
2018-03-01,J,74
2018-03-01,K,-99
2018-03-01,L,-99
2018-03-01,M,40
2018-03-01,N,34
2018-03-01,O,-99
2018-03-01,P,-99
2018-03-01,Q,3
2018-03-01,R,3
2018-03-01,S,11
2018-04-01,A,305
2018-04-01,B,65
2018-04-01,C,2596
2018-04-01,D,7
2018-04-01,E,6
2018-04-01,F,16
2018-04-01,G,810
2018-04-01,H,68
2018-04-01,I,3
2018-04-01,J,40
2018-04-01,K,-99
2018-04-01,L,-99
2018-04-01,M,44
2018-04-01,N,30
2018-04-01,O,-99
2018-04-01,P,4
2018-04-01,Q,6
2018-04-01,R,6
2018-04-01,S,12
2018-05-01,A,292
2018-05-01,B,65
2018-05-01,C,2562
2018-05-01,D,10
2018-05-01,E,6
2018-05-01,F,12
2018-05-01,G,833
2018-05-01,H,80
2018-05-01,I,5
2018-05-01,J,63
2018-05-01,K,-99
2018-05-01,L,3
2018-05-01,M,43
2018-05-01,N,33
2018-05-01,O,-99
2018-05-01,Q,4
2018-05-01,R,4
2018-05-01,S,9
2018-06-01,A,295
2018-06-01,B,68
2018-06-01,C,2598
2018-06-01,D,11
2018-06-01,E,8
2018-06-01,F,11
2018-06-01,G,781
2018-06-01,H,77
2018-06-01,I,4
2018-06-01,J,59
2018-06-01,K,3
2018-06-01,L,3
2018-06-01,M,42
2018-06-01,N,27
2018-06-01,O,-99
2018-06-01,P,-99
2018-06-01,Q,3
2018-06-01,R,-99
2018-06-01,S,10
2018-07-01,A,280
2018-07-01,B,70
2018-07-01,C,2786
2018-07-01,D,8
2018-07-01,E,7
2018-07-01,F,11
2018-07-01,G,816
2018-07-01,H,66
2018-07-01,I,3
2018-07-01,J,66
2018-07-01,K,3
2018-07-01,L,-99
2018-07-01,M,47
2018-07-01,N,32
2018-07-01,O,-99
2018-07-01,P,-99
2018-07-01,Q,3
2018-07-01,R,5
2018-07-01,S,21
2018-07-01,U,-99
2018-08-01,A,289
2018-08-01,B,74
2018-08-01,C,2786
2018-08-01,D,9
2018-08-01,E,6
2018-08-01,F,19
2018-08-01,G,803
2018-08-01,H,79
2018-08-01,I,4
2018-08-01,J,62
2018-08-01,K,-99
2018-08-01,L,3
2018-08-01,M,45
2018-08-01,N,27
2018-08-01,P,-99
2018-08-01,Q,5
2018-08-01,R,3
2018-08-01,S,14
2018-09-01,A,283
2018-09-01,B,68
2018-09-01,C,2584
2018-09-01,D,9
2018-09-01,E,7
2018-09-01,F,12
2018-09-01,G,787
2018-09-01,H,65
2018-09-01,I,4
2018-09-01,J,42
2018-09-01,K,-99
2018-09-01,L,3
2018-09-01,M,46
2018-09-01,N,25
2018-09-01,P,-99
2018-09-01,Q,-99
2018-09-01,R,-99
2018-09-01,S,17
2018-09-01,U,-99
2018-10-01,A,298
2018-10-01,B,68
2018-10-01,C,2720
2018-10-01,D,10
2018-10-01,E,3
2018-10-01,F,13
2018-10-01,G,833
2018-10-01,H,71
2018-10-01,I,3
2018-10-01,J,53
2018-10-01,K,-99
2018-10-01,L,-99
2018-10-01,M,39
2018-10-01,N,23
2018-10-01,O,-99
2018-10-01,P,-99
2018-10-01,Q,3
2018-10-01,R,-99
2018-10-01,S,13
2018-11-01,A,301
2018-11-01,B,74
2018-11-01,C,2633
2018-11-01,D,8
2018-11-01,E,6
2018-11-01,F,20
2018-11-01,G,798
2018-11-01,H,70
2018-11-01,I,3
2018-11-01,J,57
2018-11-01,K,-99
2018-11-01,L,-99
2018-11-01,M,51
2018-11-01,N,33
2018-11-01,P,-99
2018-11-01,Q,3
2018-11-01,R,8
2018-11-01,S,16
2018-12-01,A,279
2018-12-01,B,70
2018-12-01,C,2722
2018-12-01,D,8
2018-12-01,E,4
2018-12-01,F,23
2018-12-01,G,843
2018-12-01,H,74
2018-12-01,I,3
2018-12-01,J,48
2018-12-01,K,-99
2018-12-01,L,3
2018-12-01,M,45
2018-12-01,N,31
2018-12-01,O,-99
2018-12-01,Q,7
2018-12-01,R,4
2018-12-01,S,14
2019-01-01,A,265
2019-01-01,B,70
2019-01-01,C,2394
2019-01-01,D,11
2019-01-01,E,3
2019-01-01,F,13
2019-01-01,G,731
2019-01-01,H,73
2019-01-01,I,4
2019-01-01,J,40
2019-01-01,K,3
2019-01-01,L,4
2019-01-01,M,40
2019-01-01,N,28
2019-01-01,O,-99
2019-01-01,P,-99
2019-01-01,Q,4
2019-01-01,R,5
2019-01-01,S,13
2019-02-01,A,279
2019-02-01,B,69
2019-02-01,C,2442
2019-02-01,D,10
2019-02-01,E,5
2019-02-01,F,18
2019-02-01,G,766
2019-02-01,H,64
2019-02-01,I,3
2019-02-01,J,46
2019-02-01,K,-99
2019-02-01,L,-99
2019-02-01,M,45
2019-02-01,N,29
2019-02-01,O,-99
2019-02-01,Q,4
2019-02-01,R,4
2019-02-01,S,16
2019-02-01,U,-99
2019-03-01,A,316
2019-03-01,B,71
2019-03-01,C,2578
2019-03-01,D,8
2019-03-01,E,6
2019-03-01,F,18
2019-03-01,G,786
2019-03-01,H,64
2019-03-01,I,6
2019-03-01,J,67
2019-03-01,K,-99
2019-03-01,L,4
2019-03-01,M,34
2019-03-01,N,30
2019-03-01,P,-99
2019-03-01,Q,4
2019-03-01,R,-99
2019-03-01,S,10
2019-03-01,U,-99
2019-04-01,A,313
2019-04-01,B,75
2019-04-01,C,2548
2019-04-01,D,6
2019-04-01,E,-99
2019-04-01,F,15
2019-04-01,G,796
2019-04-01,H,72
2019-04-01,I,5
2019-04-01,J,46
2019-04-01,K,-99
2019-04-01,L,-99
2019-04-01,M,36
2019-04-01,N,31
2019-04-01,P,-99
2019-04-01,Q,5
2019-04-01,R,3
2019-04-01,S,15
2019-05-01,A,341
2019-05-01,B,76
2019-05-01,C,2657
2019-05-01,D,6
2019-05-01,E,7
2019-05-01,F,26
2019-05-01,G,778
2019-05-01,H,75
2019-05-01,I,-99
2019-05-01,J,45
2019-05-01,K,-99
2019-05-01,L,3
2019-05-01,M,54
2019-05-01,N,35
2019-05-01,P,-99
2019-05-01,Q,4
2019-05-01,R,6
2019-05-01,S,16
2019-05-01,U,-99
2019-06-01,A,314
2019-06-01,B,72
2019-06-01,C,2572
2019-06-01,D,8
2019-06-01,E,4
2019-06-01,F,19
2019-06-01,G,799
2019-06-01,H,63
2019-06-01,I,3
2019-06-01,J,63
2019-06-01,K,-99
2019-06-01,L,3
2019-06-01,M,38
2019-06-01,N,29
2019-06-01,P,-99
2019-06-01,Q,3
2019-06-01,R,5
2019-06-01,S,15
2019-06-01,U,-99
2019-07-01,A,309
2019-07-01,B,80
2019-07-01,C,2670
2019-07-01,D,8
2019-07-01,E,6
2019-07-01,F,26
2019-07-01,G,803
2019-07-01,H,74
2019-07-01,I,4
2019-07-01,J,59
2019-07-01,K,-99
2019-07-01,L,3
2019-07-01,M,44
2019-07-01,N,32
2019-07-01,Q,5
2019-07-01,R,8
2019-07-01,S,11
2019-08-01,A,313
2019-08-01,B,80
2019-08-01,C,2728
2019-08-01,D,9
2019-08-01,E,3
2019-08-01,F,16
2019-08-01,G,790
2019-08-01,H,68
2019-08-01,I,3
2019-08-01,J,55
2019-08-01,K,-99
2019-08-01,L,4
2019-08-01,M,51
2019-08-01,N,35
2019-08-01,P,-99
2019-08-01,Q,7
2019-08-01,R,-99
2019-08-01,S,15
2019-08-01,U,-99
2019-09-01,A,314
2019-09-01,B,84
2019-09-01,C,2708
2019-09-01,D,7
2019-09-01,E,4
2019-09-01,F,23
2019-09-01,G,779
2019-09-01,H,68
2019-09-01,I,4
2019-09-01,J,43
2019-09-01,K,-99
2019-09-01,L,4
2019-09-01,M,46
2019-09-01,N,30
2019-09-01,P,-99
2019-09-01,Q,5
2019-09-01,R,4
2019-09-01,S,18
2019-10-01,A,309
2019-10-01,B,77
2019-10-01,C,2746
2019-10-01,D,6
2019-10-01,E,4
2019-10-01,F,16
2019-10-01,G,808
2019-10-01,H,69
2019-10-01,I,3
2019-10-01,J,49
2019-10-01,K,-99
2019-10-01,L,3
2019-10-01,M,46
2019-10-01,N,34
2019-10-01,P,-99
2019-10-01,Q,6
2019-10-01,R,4
2019-10-01,S,19
2019-11-01,A,321
2019-11-01,B,80
2019-11-01,C,2690
2019-11-01,D,8
2019-11-01,E,3
2019-11-01,F,18
2019-11-01,G,809
2019-11-01,H,67
2019-11-01,I,4
2019-11-01,J,44
2019-11-01,K,3
2019-11-01,L,4
2019-11-01,M,34
2019-11-01,N,19
2019-11-01,P,-99
2019-11-01,Q,7
2019-11-01,R,3
2019-11-01,S,15
2019-12-01,A,337
2019-12-01,B,72
2019-12-01,C,2637
2019-12-01,D,6
2019-12-01,E,6
2019-12-01,F,21
2019-12-01,G,834
2019-12-01,H,73
2019-12-01,I,4
2019-12-01,J,45
2019-12-01,K,-99
2019-12-01,L,5
2019-12-01,M,40
2019-12-01,N,28
2019-12-01,O,-99
2019-12-01,P,-99
2019-12-01,Q,-99
2019-12-01,R,5
2019-12-01,S,17
2019-12-01,U,-99
2020-01-01,A,269
2020-01-01,B,72
2020-01-01,C,2391
2020-01-01,D,6
2020-01-01,E,5
2020-01-01,F,14
2020-01-01,G,717
2020-01-01,H,64
2020-01-01,I,3
2020-01-01,J,35
2020-01-01,K,-99
2020-01-01,L,4
2020-01-01,M,48
2020-01-01,N,20
2020-01-01,O,-99
2020-01-01,Q,5
2020-01-01,R,-99
2020-01-01,S,15
2020-02-01,A,293
2020-02-01,B,76
2020-02-01,C,2466
2020-02-01,D,7
2020-02-01,E,5
2020-02-01,F,24
2020-02-01,G,740
2020-02-01,H,75
2020-02-01,I,5
2020-02-01,J,38
2020-02-01,K,-99
2020-02-01,L,-99
2020-02-01,M,47
2020-02-01,N,25
2020-02-01,Q,7
2020-02-01,R,-99
2020-02-01,S,12
2020-03-01,A,286
2020-03-01,B,71
2020-03-01,C,2331
2020-03-01,D,5
2020-03-01,E,-99
2020-03-01,F,16
2020-03-01,G,690
2020-03-01,H,55
2020-03-01,I,-99
2020-03-01,J,35
2020-03-01,K,-99
2020-03-01,L,3
2020-03-01,M,35
2020-03-01,N,25
2020-03-01,P,-99
2020-03-01,Q,8
2020-03-01,S,11
2020-03-01,U,-99
2020-04-01,A,282
2020-04-01,B,64
2020-04-01,C,1753
2020-04-01,D,4
2020-04-01,E,-99
2020-04-01,F,7
2020-04-01,G,529
2020-04-01,H,38
2020-04-01,I,-99
2020-04-01,J,20
2020-04-01,K,-99
2020-04-01,L,-99
2020-04-01,M,19
2020-04-01,N,20
2020-04-01,P,-99
2020-04-01,Q,3
2020-04-01,S,6
2020-05-01,A,342
2020-05-01,B,62
2020-05-01,C,2196
2020-05-01,D,7
2020-05-01,E,-99
2020-05-01,F,18
2020-05-01,G,701
2020-05-01,H,46
2020-05-01,I,4
2020-05-01,J,22
2020-05-01,K,-99
2020-05-01,L,-99
2020-05-01,M,29
2020-05-01,N,26
2020-05-01,Q,3
2020-05-01,R,-99
2020-05-01,S,6
2020-05-01,U,-99
2020-06-01,A,315
2020-06-01,B,68
2020-06-01,C,2260
2020-06-01,D,6
2020-06-01,E,3
2020-06-01,F,17
2020-06-01,G,726
2020-06-01,H,62
2020-06-01,I,-99
2020-06-01,J,20
2020-06-01,K,-99
2020-06-01,L,-99
2020-06-01,M,29
2020-06-01,N,27
2020-06-01,Q,6
2020-06-01,R,-99
2020-06-01,S,11
2020-06-01,U,-99
2020-07-01,A,333
2020-07-01,B,67
2020-07-01,C,2426
2020-07-01,D,4
2020-07-01,E,3
2020-07-01,F,18
2020-07-01,G,736
2020-07-01,H,59
2020-07-01,I,3
2020-07-01,J,32
2020-07-01,K,-99
2020-07-01,L,-99
2020-07-01,M,26
2020-07-01,N,36
2020-07-01,P,-99
2020-07-01,Q,4
2020-07-01,R,-99
2020-07-01,S,10
2020-07-01,U,-99
2020-08-01,A,324
2020-08-01,B,74
2020-08-01,C,2597
2020-08-01,D,4
2020-08-01,E,4
2020-08-01,F,22
2020-08-01,G,757
2020-08-01,H,67
2020-08-01,I,6
2020-08-01,J,35
2020-08-01,K,-99
2020-08-01,M,33
2020-08-01,N,33
2020-08-01,Q,7
2020-08-01,R,-99
2020-08-01,S,15
2020-08-01,U,-99
2020-09-01,A,308
2020-09-01,B,77
2020-09-01,C,2557
2020-09-01,D,5
2020-09-01,E,3
2020-09-01,F,18
2020-09-01,G,725
2020-09-01,H,68
2020-09-01,I,3
2020-09-01,J,32
2020-09-01,K,-99
2020-09-01,L,3
2020-09-01,M,27
2020-09-01,N,27
2020-09-01,P,-99
2020-09-01,Q,5
2020-09-01,R,-99
2020-09-01,S,13
2020-09-01,U,-99
2020-10-01,A,295
2020-10-01,B,72
2020-10-01,C,2715
2020-10-01,D,6
2020-10-01,E,-99
2020-10-01,F,22
2020-10-01,G,791
2020-10-01,H,62
2020-10-01,I,3
2020-10-01,J,33
2020-10-01,K,-99
2020-10-01,L,-99
2020-10-01,M,33
2020-10-01,N,35
2020-10-01,P,-99
2020-10-01,Q,-99
2020-10-01,R,-99
2020-10-01,S,13
2020-10-01,U,-99
2020-11-01,A,320
2020-11-01,B,78
2020-11-01,C,2638
2020-11-01,D,6
2020-11-01,E,-99
2020-11-01,F,28
2020-11-01,G,804
2020-11-01,H,66
2020-11-01,I,5
2020-11-01,J,40
2020-11-01,K,-99
2020-11-01,L,6
2020-11-01,M,41
2020-11-01,N,32
2020-11-01,P,-99
2020-11-01,Q,3
2020-11-01,R,-99
2020-11-01,S,17
2020-11-01,U,-99
2020-12-01,A,297
2020-12-01,B,75
2020-12-01,C,2604
2020-12-01,D,5
2020-12-01,E,4
2020-12-01,F,23
2020-12-01,G,729
2020-12-01,H,65
2020-12-01,I,5
2020-12-01,J,37
2020-12-01,K,-99
2020-12-01,L,4
2020-12-01,M,45
2020-12-01,N,39
2020-12-01,O,-99
2020-12-01,P,-99
2020-12-01,Q,4
2020-12-01,R,3
2020-12-01,S,16
2020-12-01,U,-99
2021-01-01,A,284
2021-01-01,B,63
2021-01-01,C,2400
2021-01-01,D,7
2021-01-01,E,5
2021-01-01,F,27
2021-01-01,G,694
2021-01-01,H,60
2021-01-01,I,4
2021-01-01,J,33
2021-01-01,K,-99
2021-01-01,L,-99
2021-01-01,M,38
2021-01-01,N,32
2021-01-01,P,-99
2021-01-01,Q,5
2021-01-01,R,3
2021-01-01,S,9
2021-01-01,U,-99
2021-02-01,A,317
2021-02-01,B,61
2021-02-01,C,2430
2021-02-01,D,6
2021-02-01,E,4
2021-02-01,F,23
2021-02-01,G,730
2021-02-01,H,71
2021-02-01,I,5
2021-02-01,J,24
2021-02-01,K,-99
2021-02-01,L,-99
2021-02-01,M,48
2021-02-01,N,30
2021-02-01,Q,5
2021-02-01,S,10
2021-03-01,A,326
2021-03-01,B,85
2021-03-01,C,2621
2021-03-01,D,7
2021-03-01,E,5
2021-03-01,F,25
2021-03-01,G,827
2021-03-01,H,77
2021-03-01,I,3
2021-03-01,J,42
2021-03-01,K,-99
2021-03-01,L,5
2021-03-01,M,47
2021-03-01,N,45
2021-03-01,P,-99
2021-03-01,Q,4
2021-03-01,R,-99
2021-03-01,S,12
2021-03-01,U,-99
2021-04-01,A,333
2021-04-01,B,72
2021-04-01,C,2502
2021-04-01,D,7
2021-04-01,E,4
2021-04-01,F,23
2021-04-01,G,807
2021-04-01,H,71
2021-04-01,I,4
2021-04-01,J,35
2021-04-01,K,-99
2021-04-01,L,-99
2021-04-01,M,45
2021-04-01,N,35
2021-04-01,P,-99
2021-04-01,Q,3
2021-04-01,R,-99
2021-04-01,S,14
2021-04-01,U,-99
2021-05-01,A,353
2021-05-01,B,78
2021-05-01,C,2590
2021-05-01,D,6
2021-05-01,E,4
2021-05-01,F,22
2021-05-01,G,850
2021-05-01,H,81
2021-05-01,I,4
2021-05-01,J,36
2021-05-01,K,-99
2021-05-01,L,3
2021-05-01,M,46
2021-05-01,N,38
2021-05-01,P,-99
2021-05-01,Q,4
2021-05-01,R,-99
2021-05-01,S,14
2021-06-01,A,323
2021-06-01,B,80
2021-06-01,C,2629
2021-06-01,D,8
2021-06-01,E,6
2021-06-01,F,26
2021-06-01,G,816
2021-06-01,H,72
2021-06-01,I,-99
2021-06-01,J,31
2021-06-01,K,-99
2021-06-01,L,3
2021-06-01,M,51
2021-06-01,N,35
2021-06-01,P,3
2021-06-01,Q,4
2021-06-01,R,-99
2021-06-01,S,18
2021-07-01,A,323
2021-07-01,B,74
2021-07-01,C,2681
2021-07-01,D,7
2021-07-01,E,6
2021-07-01,F,27
2021-07-01,G,859
2021-07-01,H,81
2021-07-01,I,5
2021-07-01,J,39
2021-07-01,K,-99
2021-07-01,L,3
2021-07-01,M,52
2021-07-01,N,34
2021-07-01,Q,6
2021-07-01,R,3
2021-07-01,S,15
2021-08-01,A,331
2021-08-01,B,83
2021-08-01,C,2615
2021-08-01,D,6
2021-08-01,E,6
2021-08-01,F,31
2021-08-01,G,800
2021-08-01,H,66
2021-08-01,I,6
2021-08-01,J,35
2021-08-01,K,-99
2021-08-01,M,52
2021-08-01,N,35
2021-08-01,P,-99
2021-08-01,Q,3
2021-08-01,S,13
