fecha,letra,empresas
2012-06-01,L,33
2012-06-01,M,156
2012-06-01,N,82
2012-06-01,P,6
2012-06-01,Q,33
2012-06-01,R,14
2012-06-01,S,45
2012-06-01,Z,21
2012-07-01,A,106
2012-07-01,B,95
2012-07-01,C,3917
2012-07-01,D,25
2012-07-01,E,8
2012-07-01,F,127
2012-07-01,G,3798
2012-07-01,H,168
2012-07-01,I,9
2012-07-01,J,191
2012-07-01,K,15
2012-07-01,L,38
2012-07-01,M,149
2012-07-01,N,95
2012-07-01,P,6
2012-07-01,Q,31
2012-07-01,R,13
2012-07-01,S,46
2012-07-01,Z,14
2012-08-01,A,143
2012-08-01,B,92
2012-08-01,C,4004
2012-08-01,D,26
2012-08-01,E,6
2012-08-01,F,125
2012-08-01,G,3986
2012-08-01,H,165
2012-08-01,I,12
2012-08-01,J,205
2012-08-01,K,19
2012-08-01,L,36
2012-08-01,M,157
2012-08-01,N,85
2012-08-01,P,5
2012-08-01,Q,29
2012-08-01,R,16
2012-08-01,S,63
2012-08-01,Z,19
2012-09-01,A,109
2012-09-01,B,90
2012-09-01,C,3843
2012-09-01,D,27
2012-09-01,E,13
2012-09-01,F,132
2012-09-01,G,3805
2012-09-01,H,159
2012-09-01,I,12
2012-09-01,J,170
2012-09-01,K,13
2012-09-01,L,41
2012-09-01,M,159
2012-09-01,N,89
2012-09-01,P,6
2012-09-01,Q,32
2012-09-01,R,13
2012-09-01,S,55
2012-09-01,Z,21
2012-10-01,A,147
2012-10-01,B,92
2012-10-01,C,4088
2012-10-01,D,29
2012-10-01,E,10
2012-10-01,F,134
2012-10-01,G,4050
2012-10-01,H,169
2012-10-01,I,13
2012-10-01,J,200
2012-10-01,K,16
2012-10-01,L,39
2012-10-01,M,198
2012-10-01,N,106
2012-10-01,P,5
2012-10-01,Q,27
2012-10-01,R,14
2012-10-01,S,46
2012-10-01,Z,15
2012-11-01,A,138
2012-11-01,B,83
2012-11-01,C,3942
2012-11-01,D,24
2012-11-01,E,5
2012-11-01,F,126
2012-11-01,G,3937
2012-11-01,H,170
2012-11-01,I,9
2012-11-01,J,185
2012-11-01,K,19
2012-11-01,L,51
2012-11-01,M,183
2012-11-01,N,83
2012-11-01,P,6
2012-11-01,Q,31
2012-11-01,R,15
2012-11-01,S,44
2012-11-01,Z,13
2012-12-01,A,134
2012-12-01,B,88
2012-12-01,C,3764
2012-12-01,D,24
2012-12-01,E,7
2012-12-01,F,131
2012-12-01,G,3945
2012-12-01,H,158
2012-12-01,I,12
2012-12-01,J,192
2012-12-01,K,13
2012-12-01,L,56
2012-12-01,M,171
2012-12-01,N,85
2012-12-01,P,6
2012-12-01,Q,28
2012-12-01,R,12
2012-12-01,S,50
2012-12-01,Z,13
2013-01-01,A,148
2013-01-01,B,91
2013-01-01,C,3887
2013-01-01,D,26
2013-01-01,E,7
2013-01-01,F,127
2013-01-01,G,3840
2013-01-01,H,156
2013-01-01,I,13
2013-01-01,J,181
2013-01-01,K,19
2013-01-01,L,33
2013-01-01,M,162
2013-01-01,N,91
2013-01-01,P,4
2013-01-01,Q,27
2013-01-01,R,8
2013-01-01,S,60
2013-01-01,Z,11
2013-02-01,A,104
2013-02-01,B,84
2013-02-01,C,3623
2013-02-01,D,25
2013-02-01,E,6
2013-02-01,F,116
2013-02-01,G,3677
2013-02-01,H,146
2013-02-01,I,9
2013-02-01,J,155
2013-02-01,K,15
2013-02-01,L,27
2013-02-01,M,158
2013-02-01,N,76
2013-02-01,P,3
2013-02-01,Q,26
2013-02-01,R,11
2013-02-01,S,46
2013-02-01,Z,8
2013-03-01,A,126
2013-03-01,B,99
2013-03-01,C,3646
2013-03-01,D,33
2013-03-01,E,7
2013-03-01,F,137
2013-03-01,G,3743
2013-03-01,H,153
2013-03-01,I,13
2013-03-01,J,178
2013-03-01,K,13
2013-03-01,L,43
2013-03-01,M,151
2013-03-01,N,74
2013-03-01,P,4
2013-03-01,Q,28
2013-03-01,R,15
2013-03-01,S,43
2013-03-01,Z,9
2013-04-01,A,106
2013-04-01,B,95
2013-04-01,C,3642
2013-04-01,D,26
2013-04-01,E,8
2013-04-01,F,117
2013-04-01,G,3510
2013-04-01,H,137
2013-04-01,I,12
2013-04-01,J,160
2013-04-01,K,13
2013-04-01,L,30
2013-04-01,M,149
2013-04-01,N,80
2013-04-01,P,4
2013-04-01,Q,27
2013-04-01,R,13
2013-04-01,S,33
2013-04-01,Z,8
2013-05-01,A,135
2013-05-01,B,82
2013-05-01,C,3744
2013-05-01,D,29
2013-05-01,E,11
2013-05-01,F,127
2013-05-01,G,3551
2013-05-01,H,141
2013-05-01,I,9
2013-05-01,J,157
2013-05-01,K,15
2013-05-01,L,28
2013-05-01,M,162
2013-05-01,N,87
2013-05-01,P,3
2013-05-01,Q,31
2013-05-01,R,11
2013-05-01,S,41
2013-05-01,Z,8
2013-06-01,A,130
2013-06-01,B,80
2013-06-01,C,3514
2013-06-01,D,23
2013-06-01,E,8
2013-06-01,F,117
2013-06-01,G,3449
2013-06-01,H,162
2013-06-01,I,11
2013-06-01,J,170
2013-06-01,K,15
2013-06-01,L,33
2013-06-01,M,143
2013-06-01,N,77
2013-06-01,P,3
2013-06-01,Q,26
2013-06-01,R,16
2013-06-01,S,37
2013-06-01,Z,4
2013-07-01,A,142
2013-07-01,B,90
2013-07-01,C,3842
2013-07-01,D,24
2013-07-01,E,8
2013-07-01,F,130
2013-07-01,G,3629
2013-07-01,H,157
2013-07-01,I,10
2013-07-01,J,173
2013-07-01,K,12
2013-07-01,L,36
2013-07-01,M,155
2013-07-01,N,66
2013-07-01,P,6
2013-07-01,Q,28
2013-07-01,R,15
2013-07-01,S,54
2013-07-01,Z,6
2013-08-01,A,123
2013-08-01,B,93
2013-08-01,C,3755
2013-08-01,D,22
2013-08-01,E,8
2013-08-01,F,144
2013-08-01,G,3580
2013-08-01,H,155
2013-08-01,I,7
2013-08-01,J,170
2013-08-01,K,16
2013-08-01,L,29
2013-08-01,M,174
2013-08-01,N,81
2013-08-01,P,3
2013-08-01,Q,36
2013-08-01,R,19
2013-08-01,S,50
2013-08-01,Z,7
2013-09-01,A,115
2013-09-01,B,94
2013-09-01,C,3785
2013-09-01,D,31
2013-09-01,E,12
2013-09-01,F,142
2013-09-01,G,3596
2013-09-01,H,160
2013-09-01,I,9
2013-09-01,J,170
2013-09-01,K,12
2013-09-01,L,28
2013-09-01,M,162
2013-09-01,N,70
2013-09-01,P,3
2013-09-01,Q,33
2013-09-01,R,17
2013-09-01,S,36
2013-09-01,Z,6
2013-10-01,A,140
2013-10-01,B,95
2013-10-01,C,4017
2013-10-01,D,32
2013-10-01,E,8
2013-10-01,F,150
2013-10-01,G,3899
2013-10-01,H,168
2013-10-01,I,9
2013-10-01,J,182
2013-10-01,K,17
2013-10-01,L,32
2013-10-01,M,169
2013-10-01,N,83
2013-10-01,P,5
2013-10-01,Q,30
2013-10-01,R,9
2013-10-01,S,54
2013-10-01,Z,11
2013-11-01,A,116
2013-11-01,B,85
2013-11-01,C,3769
2013-11-01,D,23
2013-11-01,E,6
2013-11-01,F,141
2013-11-01,G,3729
2013-11-01,H,165
2013-11-01,I,9
2013-11-01,J,175
2013-11-01,K,19
2013-11-01,L,37
2013-11-01,M,177
2013-11-01,N,85
2013-11-01,P,4
2013-11-01,Q,30
2013-11-01,R,10
2013-11-01,S,44
2013-11-01,Z,5
2013-12-01,A,128
2013-12-01,B,96
2013-12-01,C,3743
2013-12-01,D,24
2013-12-01,E,6
2013-12-01,F,131
2013-12-01,G,3622
2013-12-01,H,146
2013-12-01,I,12
2013-12-01,J,148
2013-12-01,K,16
2013-12-01,L,37
2013-12-01,M,152
2013-12-01,N,69
2013-12-01,P,7
2013-12-01,Q,29
2013-12-01,R,11
2013-12-01,S,53
2013-12-01,Z,6
2014-01-01,A,135
2014-01-01,B,84
2014-01-01,C,3883
2014-01-01,D,32
2014-01-01,E,6
2014-01-01,F,145
2014-01-01,G,3782
2014-01-01,H,164
2014-01-01,I,7
2014-01-01,J,167
2014-01-01,K,15
2014-01-01,L,27
2014-01-01,M,167
2014-01-01,N,79
2014-01-01,P,4
2014-01-01,Q,34
2014-01-01,R,14
2014-01-01,S,48
2014-01-01,Z,5
2014-02-01,A,126
2014-02-01,B,86
2014-02-01,C,3598
2014-02-01,D,30
2014-02-01,E,7
2014-02-01,F,128
2014-02-01,G,3365
2014-02-01,H,140
2014-02-01,I,6
2014-02-01,J,142
2014-02-01,K,13
2014-02-01,L,23
2014-02-01,M,158
2014-02-01,N,69
2014-02-01,P,7
2014-02-01,Q,30
2014-02-01,R,8
2014-02-01,S,44
2014-02-01,Z,6
2014-03-01,A,114
2014-03-01,B,89
2014-03-01,C,3568
2014-03-01,D,31
2014-03-01,E,8
2014-03-01,F,115
2014-03-01,G,3372
2014-03-01,H,132
2014-03-01,I,8
2014-03-01,J,147
2014-03-01,K,15
2014-03-01,L,27
2014-03-01,M,145
2014-03-01,N,71
2014-03-01,P,4
2014-03-01,Q,29
2014-03-01,R,10
2014-03-01,S,31
2014-03-01,Z,6
2014-04-01,A,114
2014-04-01,B,83
2014-04-01,C,3723
2014-04-01,D,31
2014-04-01,E,7
2014-04-01,F,136
2014-04-01,G,3479
2014-04-01,H,154
2014-04-01,I,9
2014-04-01,J,169
2014-04-01,K,18
2014-04-01,L,27
2014-04-01,M,146
2014-04-01,N,70
2014-04-01,P,5
2014-04-01,Q,27
2014-04-01,R,10
2014-04-01,S,39
2014-04-01,Z,10
2014-05-01,A,108
2014-05-01,B,92
2014-05-01,C,3755
2014-05-01,D,31
2014-05-01,E,3
2014-05-01,F,130
2014-05-01,G,3532
2014-05-01,H,140
2014-05-01,I,10
2014-05-01,J,147
2014-05-01,K,14
2014-05-01,L,30
2014-05-01,M,158
2014-05-01,N,65
2014-05-01,P,5
2014-05-01,Q,27
2014-05-01,R,11
2014-05-01,S,42
2014-05-01,Z,4
2014-06-01,A,100
2014-06-01,B,91
2014-06-01,C,3648
2014-06-01,D,26
2014-06-01,E,7
2014-06-01,F,122
2014-06-01,G,3466
2014-06-01,H,139
2014-06-01,I,10
2014-06-01,J,161
2014-06-01,K,12
2014-06-01,L,25
2014-06-01,M,152
2014-06-01,N,70
2014-06-01,P,5
2014-06-01,Q,24
2014-06-01,R,13
2014-06-01,S,42
2014-06-01,Z,11
2014-07-01,A,108
2014-07-01,B,88
2014-07-01,C,3893
2014-07-01,D,28
2014-07-01,E,6
2014-07-01,F,124
2014-07-01,G,3727
2014-07-01,H,151
2014-07-01,I,7
2014-07-01,J,169
2014-07-01,K,14
2014-07-01,L,27
2014-07-01,M,167
2014-07-01,N,76
2014-07-01,P,5
2014-07-01,Q,23
2014-07-01,R,9
2014-07-01,S,44
2014-07-01,Z,6
2014-08-01,A,91
2014-08-01,B,87
2014-08-01,C,3641
2014-08-01,D,30
2014-08-01,E,9
2014-08-01,F,113
2014-08-01,G,3593
2014-08-01,H,120
2014-08-01,I,9
2014-08-01,J,143
2014-08-01,K,9
2014-08-01,L,24
2014-08-01,M,144
2014-08-01,N,72
2014-08-01,P,-99
2014-08-01,Q,28
2014-08-01,R,4
2014-08-01,S,44
2014-08-01,Z,4
2014-09-01,A,103
2014-09-01,B,75
2014-09-01,C,3807
2014-09-01,D,31
2014-09-01,E,10
2014-09-01,F,141
2014-09-01,G,3629
2014-09-01,H,141
2014-09-01,I,9
2014-09-01,J,139
2014-09-01,K,9
2014-09-01,L,23
2014-09-01,M,141
2014-09-01,N,66
2014-09-01,P,3
2014-09-01,Q,27
2014-09-01,R,13
2014-09-01,S,42
2014-09-01,Z,5
2014-10-01,A,138
2014-10-01,B,94
2014-10-01,C,3842
2014-10-01,D,32
2014-10-01,E,8
2014-10-01,F,137
2014-10-01,G,3699
2014-10-01,H,151
2014-10-01,I,7
2014-10-01,J,153
2014-10-01,K,12
2014-10-01,L,30
2014-10-01,M,157
2014-10-01,N,77
2014-10-01,P,3
2014-10-01,Q,33
2014-10-01,R,11
2014-10-01,S,39
2014-10-01,Z,8
2014-11-01,A,98
2014-11-01,B,90
2014-11-01,C,3604
2014-11-01,D,26
2014-11-01,E,7
2014-11-01,F,115
2014-11-01,G,3330
2014-11-01,H,142
2014-11-01,I,8
2014-11-01,J,142
2014-11-01,K,9
2014-11-01,L,24
2014-11-01,M,138
2014-11-01,N,71
2014-11-01,P,3
2014-11-01,Q,24
2014-11-01,R,13
2014-11-01,S,31
2014-11-01,Z,3
2014-12-01,A,128
2014-12-01,B,93
2014-12-01,C,3694
2014-12-01,D,30
2014-12-01,E,8
2014-12-01,F,111
2014-12-01,G,3474
2014-12-01,H,131
2014-12-01,I,6
2014-12-01,J,149
2014-12-01,K,8
2014-12-01,L,32
2014-12-01,M,133
2014-12-01,N,67
2014-12-01,P,3
2014-12-01,Q,26
2014-12-01,R,6
2014-12-01,S,40
2014-12-01,Z,8
2015-01-01,A,112
2015-01-01,B,86
2015-01-01,C,3696
2015-01-01,D,32
2015-01-01,E,9
2015-01-01,F,114
2015-01-01,G,3444
2015-01-01,H,135
2015-01-01,I,8
2015-01-01,J,128
2015-01-01,K,6
2015-01-01,L,23
2015-01-01,M,148
2015-01-01,N,64
2015-01-01,P,-99
2015-01-01,Q,28
2015-01-01,R,5
2015-01-01,S,38
2015-01-01,Z,-99
2015-02-01,A,107
2015-02-01,B,78
2015-02-01,C,3391
2015-02-01,D,35
2015-02-01,E,12
2015-02-01,F,99
2015-02-01,G,3112
2015-02-01,H,120
2015-02-01,I,6
2015-02-01,J,125
2015-02-01,K,10
2015-02-01,L,19
2015-02-01,M,131
2015-02-01,N,65
2015-02-01,P,-99
2015-02-01,Q,22
2015-02-01,R,15
2015-02-01,S,35
2015-02-01,Z,3
2015-03-01,A,112
2015-03-01,B,77
2015-03-01,C,3621
2015-03-01,D,27
2015-03-01,E,7
2015-03-01,F,119
2015-03-01,G,3467
2015-03-01,H,137
2015-03-01,I,8
2015-03-01,J,131
2015-03-01,K,11
2015-03-01,L,18
2015-03-01,M,134
2015-03-01,N,73
2015-03-01,P,-99
2015-03-01,Q,29
2015-03-01,R,13
2015-03-01,S,40
2015-03-01,Z,5
2015-04-01,A,112
2015-04-01,B,89
2015-04-01,C,3702
2015-04-01,D,31
2015-04-01,E,8
2015-04-01,F,138
2015-04-01,G,3398
2015-04-01,H,136
2015-04-01,I,9
2015-04-01,J,148
2015-04-01,K,10
2015-04-01,L,24
2015-04-01,M,145
2015-04-01,N,77
2015-04-01,P,-99
2015-04-01,Q,34
2015-04-01,R,8
2015-04-01,S,43
2015-04-01,Z,-99
2015-05-01,A,97
2015-05-01,B,82
2015-05-01,C,3593
2015-05-01,D,30
2015-05-01,E,8
2015-05-01,F,119
2015-05-01,G,3403
2015-05-01,H,127
2015-05-01,I,9
2015-05-01,J,138
2015-05-01,K,10
2015-05-01,L,26
2015-05-01,M,142
2015-05-01,N,71
2015-05-01,P,3
2015-05-01,Q,24
2015-05-01,R,7
2015-05-01,S,31
2015-05-01,Z,7
2015-06-01,A,116
2015-06-01,B,88
2015-06-01,C,3930
2015-06-01,D,30
2015-06-01,E,7
2015-06-01,F,119
2015-06-01,G,3747
2015-06-01,H,150
2015-06-01,I,6
2015-06-01,J,153
2015-06-01,K,7
2015-06-01,L,29
2015-06-01,M,155
2015-06-01,N,69
2015-06-01,P,4
2015-06-01,Q,31
2015-06-01,R,14
2015-06-01,S,48
2015-06-01,Z,4
2015-07-01,A,87
2015-07-01,B,91
2015-07-01,C,3967
2015-07-01,D,30
2015-07-01,E,11
2015-07-01,F,145
2015-07-01,G,3893
2015-07-01,H,135
2015-07-01,I,9
2015-07-01,J,183
2015-07-01,K,12
2015-07-01,L,30
2015-07-01,M,158
2015-07-01,N,76
2015-07-01,P,3
2015-07-01,Q,29
2015-07-01,R,14
2015-07-01,S,52
2015-07-01,Z,5
2015-08-01,A,108
2015-08-01,B,84
2015-08-01,C,4000
2015-08-01,D,30
2015-08-01,E,10
2015-08-01,F,126
2015-08-01,G,3771
2015-08-01,H,150
2015-08-01,I,7
2015-08-01,J,148
2015-08-01,K,13
2015-08-01,L,30
2015-08-01,M,144
2015-08-01,N,79
2015-08-01,P,-99
2015-08-01,Q,31
2015-08-01,R,9
2015-08-01,S,43
2015-08-01,Z,3
2015-09-01,A,112
2015-09-01,B,97
2015-09-01,C,3952
2015-09-01,D,30
2015-09-01,E,11
2015-09-01,F,128
2015-09-01,G,3775
2015-09-01,H,143
2015-09-01,I,6
2015-09-01,J,157
2015-09-01,K,13
2015-09-01,L,30
2015-09-01,M,141
2015-09-01,N,85
2015-09-01,P,-99
2015-09-01,Q,32
2015-09-01,R,10
2015-09-01,S,51
2015-09-01,Z,-99
2015-10-01,A,125
2015-10-01,B,90
2015-10-01,C,4023
2015-10-01,D,38
2015-10-01,E,7
2015-10-01,F,145
2015-10-01,G,3699
2015-10-01,H,150
2015-10-01,I,6
2015-10-01,J,162
2015-10-01,K,7
2015-10-01,L,25
2015-10-01,M,143
2015-10-01,N,86
2015-10-01,P,-99
2015-10-01,Q,31
2015-10-01,R,8
2015-10-01,S,41
2015-10-01,Z,5
2015-11-01,A,105
2015-11-01,B,85
2015-11-01,C,3914
2015-11-01,D,31
2015-11-01,E,8
2015-11-01,F,132
2015-11-01,G,3574
2015-11-01,H,135
2015-11-01,I,8
2015-11-01,J,151
2015-11-01,K,10
2015-11-01,L,25
2015-11-01,M,140
2015-11-01,N,67
2015-11-01,P,3
2015-11-01,Q,30
2015-11-01,R,10
2015-11-01,S,36
2015-11-01,Z,5
2015-12-01,A,114
2015-12-01,B,79
2015-12-01,C,4007
2015-12-01,D,26
2015-12-01,E,7
2015-12-01,F,143
2015-12-01,G,3631
2015-12-01,H,131
2015-12-01,I,9
2015-12-01,J,143
2015-12-01,K,7
2015-12-01,L,30
2015-12-01,M,133
2015-12-01,N,73
2015-12-01,P,-99
2015-12-01,Q,32
2015-12-01,R,8
2015-12-01,S,33
2015-12-01,Z,7
2016-01-01,A,105
2016-01-01,B,88
2016-01-01,C,3792
2016-01-01,D,29
2016-01-01,E,8
2016-01-01,F,118
2016-01-01,G,3390
2016-01-01,H,127
2016-01-01,I,6
2016-01-01,J,130
2016-01-01,K,13
2016-01-01,L,23
2016-01-01,M,140
2016-01-01,N,67
2016-01-01,P,-99
2016-01-01,Q,28
2016-01-01,R,18
2016-01-01,S,51
2016-01-01,Z,3
2016-02-01,A,109
2016-02-01,B,89
2016-02-01,C,3630
2016-02-01,D,28
2016-02-01,E,8
2016-02-01,F,110
2016-02-01,G,3423
2016-02-01,H,131
2016-02-01,I,7
2016-02-01,J,151
2016-02-01,K,13
2016-02-01,L,23
2016-02-01,M,135
2016-02-01,N,75
2016-02-01,P,4
2016-02-01,Q,32
2016-02-01,R,14
2016-02-01,S,45
2016-02-01,Z,-99
2016-03-01,A,107
2016-03-01,B,94
2016-03-01,C,4002
2016-03-01,D,33
2016-03-01,E,7
2016-03-01,F,107
2016-03-01,G,3805
2016-03-01,H,149
2016-03-01,I,6
2016-03-01,J,157
2016-03-01,K,11
2016-03-01,L,24
2016-03-01,M,161
2016-03-01,N,79
2016-03-01,P,3
2016-03-01,Q,20
2016-03-01,R,13
2016-03-01,S,47
2016-03-01,Z,4
2016-04-01,A,129
2016-04-01,B,92
2016-04-01,C,3797
2016-04-01,D,30
2016-04-01,E,15
2016-04-01,F,130
2016-04-01,G,3636
2016-04-01,H,147
2016-04-01,I,7
2016-04-01,J,157
2016-04-01,K,13
2016-04-01,L,16
2016-04-01,M,150
2016-04-01,N,80
2016-04-01,P,5
2016-04-01,Q,36
2016-04-01,R,12
2016-04-01,S,40
2016-04-01,Z,5
2016-05-01,A,136
2016-05-01,B,96
2016-05-01,C,3957
2016-05-01,D,35
2016-05-01,E,8
2016-05-01,F,128
2016-05-01,G,3980
2016-05-01,H,157
2016-05-01,I,11
2016-05-01,J,159
2016-05-01,K,9
2016-05-01,L,23
2016-05-01,M,156
2016-05-01,N,88
2016-05-01,P,5
2016-05-01,Q,36
2016-05-01,R,14
2016-05-01,S,40
2016-05-01,Z,-99
2016-06-01,A,124
2016-06-01,B,87
2016-06-01,C,3862
2016-06-01,D,37
2016-06-01,E,7
2016-06-01,F,125
2016-06-01,G,4012
2016-06-01,H,165
2016-06-01,I,13
2016-06-01,J,145
2016-06-01,K,10
2016-06-01,L,21
2016-06-01,M,139
2016-06-01,N,91
2016-06-01,P,-99
2016-06-01,Q,28
2016-06-01,R,14
2016-06-01,S,51
2016-06-01,Z,-99
2016-07-01,A,122
2016-07-01,B,94
2016-07-01,C,3795
2016-07-01,D,34
2016-07-01,E,9
2016-07-01,F,144
2016-07-01,G,3878
2016-07-01,H,166
2016-07-01,I,9
2016-07-01,J,174
2016-07-01,K,8
2016-07-01,L,16
2016-07-01,M,146
2016-07-01,N,93
2016-07-01,P,3
2016-07-01,Q,30
2016-07-01,R,19
2016-07-01,S,39
2016-07-01,Z,3
2016-08-01,A,139
2016-08-01,B,92
2016-08-01,C,4111
2016-08-01,D,32
2016-08-01,E,13
2016-08-01,F,148
2016-08-01,G,4247
2016-08-01,H,166
2016-08-01,I,10
2016-08-01,J,181
2016-08-01,K,11
2016-08-01,L,19
2016-08-01,M,155
2016-08-01,N,104
2016-08-01,P,3
2016-08-01,Q,33
2016-08-01,R,23
2016-08-01,S,45
2016-08-01,Z,-99
2016-09-01,A,126
2016-09-01,B,98
2016-09-01,C,4073
2016-09-01,D,37
2016-09-01,E,12
2016-09-01,F,146
2016-09-01,G,4204
2016-09-01,H,168
2016-09-01,I,13
2016-09-01,J,178
2016-09-01,K,11
2016-09-01,L,17
2016-09-01,M,167
2016-09-01,N,105
2016-09-01,P,-99
2016-09-01,Q,28
2016-09-01,R,21
2016-09-01,S,53
2016-09-01,Z,5
2016-10-01,A,157
2016-10-01,B,91
2016-10-01,C,3969
2016-10-01,D,34
2016-10-01,E,10
2016-10-01,F,162
2016-10-01,G,4223
2016-10-01,H,165
2016-10-01,I,11
2016-10-01,J,172
2016-10-01,K,13
2016-10-01,L,21
2016-10-01,M,155
2016-10-01,N,89
2016-10-01,P,3
2016-10-01,Q,27
2016-10-01,R,23
2016-10-01,S,46
2016-10-01,Z,3
2016-11-01,A,155
2016-11-01,B,100
2016-11-01,C,4027
2016-11-01,D,33
2016-11-01,E,8
2016-11-01,F,159
2016-11-01,G,4211
2016-11-01,H,162
2016-11-01,I,15
2016-11-01,J,184
2016-11-01,K,13
2016-11-01,L,28
2016-11-01,M,162
2016-11-01,N,102
2016-11-01,P,3
2016-11-01,Q,34
2016-11-01,R,19
2016-11-01,S,41
2016-11-01,Z,4
2016-12-01,A,157
2016-12-01,B,110
2016-12-01,C,4311
2016-12-01,D,37
2016-12-01,E,9
2016-12-01,F,162
2016-12-01,G,4502
2016-12-01,H,192
2016-12-01,I,14
2016-12-01,J,172
2016-12-01,K,10
2016-12-01,L,23
2016-12-01,M,177
2016-12-01,N,104
2016-12-01,P,3
2016-12-01,Q,36
2016-12-01,R,17
2016-12-01,S,51
2016-12-01,Z,3
2017-01-01,A,142
2017-01-01,B,102
2017-01-01,C,4111
2017-01-01,D,34
2017-01-01,E,6
2017-01-01,F,170
2017-01-01,G,4173
2017-01-01,H,186
2017-01-01,I,13
2017-01-01,J,173
2017-01-01,K,15
2017-01-01,L,17
2017-01-01,M,174
2017-01-01,N,94
2017-01-01,P,3
2017-01-01,Q,38
2017-01-01,R,20
2017-01-01,S,48
2017-01-01,Z,5
2017-02-01,A,135
2017-02-01,B,110
2017-02-01,C,3668
2017-02-01,D,34
2017-02-01,E,11
2017-02-01,F,142
2017-02-01,G,3844
2017-02-01,H,149
2017-02-01,I,12
2017-02-01,J,158
2017-02-01,K,10
2017-02-01,L,14
2017-02-01,M,156
2017-02-01,N,90
2017-02-01,P,7
2017-02-01,Q,31
2017-02-01,R,22
2017-02-01,S,42
2017-02-01,Z,-99
2017-03-01,A,155
2017-03-01,B,106
2017-03-01,C,4139
2017-03-01,D,34
2017-03-01,E,13
2017-03-01,F,173
2017-03-01,G,4349
2017-03-01,H,193
2017-03-01,I,11
2017-03-01,J,187
2017-03-01,K,12
2017-03-01,L,15
2017-03-01,M,169
2017-03-01,N,103
2017-03-01,P,4
2017-03-01,Q,35
2017-03-01,R,20
2017-03-01,S,47
2017-03-01,Z,6
2017-04-01,A,137
2017-04-01,B,100
2017-04-01,C,3855
2017-04-01,D,40
2017-04-01,E,13
2017-04-01,F,180
2017-04-01,G,3982
2017-04-01,H,171
2017-04-01,I,12
2017-04-01,J,170
2017-04-01,K,13
2017-04-01,L,12
2017-04-01,M,155
2017-04-01,N,96
2017-04-01,P,5
2017-04-01,Q,34
2017-04-01,R,17
2017-04-01,S,38
2017-04-01,Z,-99
2017-05-01,A,134
2017-05-01,B,110
2017-05-01,C,4171
2017-05-01,D,42
2017-05-01,E,12
2017-05-01,F,184
2017-05-01,G,4442
2017-05-01,H,176
2017-05-01,I,13
2017-05-01,J,185
2017-05-01,K,12
2017-05-01,L,26
2017-05-01,M,190
2017-05-01,N,98
2017-05-01,P,-99
2017-05-01,Q,36
2017-05-01,R,14
2017-05-01,S,46
2017-05-01,Z,3
2017-06-01,A,130
2017-06-01,B,107
2017-06-01,C,4172
2017-06-01,D,35
2017-06-01,E,13
2017-06-01,F,172
2017-06-01,G,4410
2017-06-01,H,196
2017-06-01,I,17
2017-06-01,J,187
2017-06-01,K,11
2017-06-01,L,23
2017-06-01,M,181
2017-06-01,N,98
2017-06-01,P,4
2017-06-01,Q,39
2017-06-01,R,15
2017-06-01,S,51
2017-06-01,Z,-99
2017-07-01,A,133
2017-07-01,B,103
2017-07-01,C,4269
2017-07-01,D,46
2017-07-01,E,12
2017-07-01,F,194
2017-07-01,G,4476
2017-07-01,H,197
2017-07-01,I,13
2017-07-01,J,182
2017-07-01,K,15
2017-07-01,L,20
2017-07-01,M,204
2017-07-01,N,105
2017-07-01,P,4
2017-07-01,Q,35
2017-07-01,R,24
2017-07-01,S,45
2017-07-01,Z,5
2017-08-01,A,141
2017-08-01,B,107
2017-08-01,C,4570
2017-08-01,D,39
2017-08-01,E,13
2017-08-01,F,219
2017-08-01,G,4768
2017-08-01,H,197
2017-08-01,I,15
2017-08-01,J,201
2017-08-01,K,13
2017-08-01,L,19
2017-08-01,M,187
2017-08-01,N,127
2017-08-01,P,4
2017-08-01,Q,38
2017-08-01,R,23
2017-08-01,S,50
2017-08-01,Z,9
2017-09-01,A,159
2017-09-01,B,115
2017-09-01,C,4345
2017-09-01,D,43
2017-09-01,E,13
2017-09-01,F,199
2017-09-01,G,4749
2017-09-01,H,203
2017-09-01,I,14
2017-09-01,J,204
2017-09-01,K,12
2017-09-01,L,24
2017-09-01,M,177
2017-09-01,N,107
2017-09-01,P,5
2017-09-01,Q,37
2017-09-01,R,27
2017-09-01,S,63
2017-09-01,Z,4
2017-10-01,A,169
2017-10-01,B,104
2017-10-01,C,4486
2017-10-01,D,47
2017-10-01,E,10
2017-10-01,F,197
2017-10-01,G,4844
2017-10-01,H,195
2017-10-01,I,13
2017-10-01,J,194
2017-10-01,K,12
2017-10-01,L,18
2017-10-01,M,199
2017-10-01,N,114
2017-10-01,P,5
2017-10-01,Q,43
2017-10-01,R,24
2017-10-01,S,70
2017-10-01,Z,5
2017-11-01,A,161
2017-11-01,B,125
2017-11-01,C,4495
2017-11-01,D,40
2017-11-01,E,14
2017-11-01,F,204
2017-11-01,G,4756
2017-11-01,H,217
2017-11-01,I,15
2017-11-01,J,208
2017-11-01,K,12
2017-11-01,L,25
2017-11-01,M,186
2017-11-01,N,127
2017-11-01,P,-99
2017-11-01,Q,39
2017-11-01,R,27
2017-11-01,S,50
2017-11-01,Z,5
2017-12-01,A,170
2017-12-01,B,112
